"동성제약","002210","13,050","-40.5","4.85","3.93","2019"
"한일철강","002220","1,760","-3.6","0.26","0.23","2019"
"고려제강","002240","13,850","45.41","0.19","0.17","2019"
"롯데푸드","002270","306,000","9.24","0.49","0.19","2019"
"아세아제지","002310","25,550","3.73","0.39","0.33","2019"
"한진","002320","48,250","-199.24","0.55","0.28","2019"
"넥센타이어","002350","5,230","4.31","0.33","0.25","2019"
"SH에너지화학","002360","788","-28.25","0.88","0.62","2019"
"케이씨씨","002380","149,500","-7.11","0.35","0.58","2019"
"한독","002390","37,000","15.02","1.48","1.08","2019"
"범양건영","002410","6,250","7.88","2.22","0.56","2019"
"세기상사","002420","61,600","-27.93","1.12","4.93","2019"
"삼익악기","002450","1,390","9.61","0.56","0.47","2019"
"화성산업","002460","12,250","19.81","0.41","0.34","2019"
"조흥","002600","149,000","11.46","0.69","0.46","2019"
"제일파마홀딩스","002620","24,350","-4.06","0.81","0.53","2019"
"오리엔트바이오","002630","1,810","-6.1","2.94","6.06","2019"
"동일제강","002690","2,330","31.77","0.27","0.27","2019"
"신일전자","002700","1,690","27.92","1.73","0.82","2019"
"TCC스틸","002710","3,340","15.36","0.66","0.18","2019"
"국제약품","002720","13,350","-51.18","4.03","2.21","2019"
"보락","002760","2,615","261.06","3.57","4.34","2019"
"진흥기업","002780","2,225","15.94","3.32","0.59","2019"
"아모레퍼시픽그룹","002790","50,500","14.75","0.64","0.66","2019"
"삼영무역","002810","13,500","7.14","0.63","0.91","2019"
"선창산업","002820","4,280","-1.35","0.25","0.12","2019"
"미원상사","002840","97,000","15.87","2.2","1.97","2019"
"신풍제지","002870","1,560","2.8","0.79","0.35","2019"
"대유에이텍","002880","805","4.81","0.36","0.07","2019"
"동양물산기업","002900","1,260","30.53","1.08","0.26","2019"
"유성기업","002920","2,405","3.01","0.2","0.24","2019"
"한국쉘석유","002960","239,000","14.8","3.17","1.47","2019"
"금호산업","002990","6,740","20.76","0.65","0.15","2019"
"부광약품","003000","34,200","-307.7","6.97","13.54","2019"
"혜인","003010","5,570","16.86","0.74","0.27","2019"
"세아제강지주","003030","49,000","13.81","0.15","0.08","2019"
"에이프로젠제약","003060","1,470","-107.87","1.09","7.42","2019"
"코오롱글로벌","003070","19,100","10.38","1.03","0.14","2019"
"성보화학","003080","4,320","-29.82","0.59","2.06","2019"
"대웅","003090","33,750","27.52","1.91","1.44","2019"
"일성신약","003120","88,900","35.29","0.68","4.89","2019"
"디아이","003160","4,235","266.78","0.94","1.22","2019"
"일신방직","003200","73,200","21.96","0.24","0.35","2019"
"대원제약","003220","22,400","16.86","2.22","1.43","2019"
"삼양식품","003230","108,500","13.62","2.84","1.5","2019"
"태광산업","003240","685,000","4.55","0.22","0.26","2019"
"흥아해운","003280","258","-0.56","0.93","0.28","2019"
"한일홀딩스","003300","48,250","5.88","0.17","0.18","2019"
"한국화장품제조","003350","39,950","-120.7","3.77","2.37","2019"
"쌍용양회공업","003410","5,650","21.63","1.58","1.85","2019"
"유화증권","003460","2,215","20.26","0.27","7.85","2019"
"유안타증권","003470","3,065","7.56","0.48","1.61","2019"
"한진중공업홀딩스","003480","4,055","3.94","0.33","0.14","2019"
"대한항공","003490","18,300","-2.79","0.62","0.14","2019"
"영진약품","003520","9,700","354.81","15.33","8.05","2019"
"한화투자증권","003530","1,810","3.94","0.34","1.11","2019"
"대신증권","003540","10,500","5.67","0.26","1.12","2019"
"LG","003550","78,900","12.3","0.72","2.07","2019"
"아이에이치큐","003560","1,605","-3.54","1.72","2.36","2019"
"S&T중공업","003570","5,460","10.94","0.29","0.48","2019"
"넥스트사이언스","003580","5,430","-6.74","1.9","4.41","2019"
"방림","003610","1,990","14.77","0.44","0.64","2019"
"쌍용자동차","003620","4,330","-1.9","1.61","0.18","2019"
"미창석유공업","003650","59,700","5.87","0.4","0.32","2019"
"포스코케미칼","003670","86,600","52.19","5.25","3.56","2019"
"한성기업","003680","13,700","-4.86","1.69","0.31","2019"
"코리안리","003690","7,280","4.64","0.36","0.11","2019"
"삼영화학공업","003720","1,950","-34.89","1.5","0.6","2019"
"진양산업","003780","3,900","7.46","1.24","0.82","2019"
"대한화섬","003830","84,100","4.96","0.21","0.98","2019"
"보령제약","003850","17,200","23.61","2.69","1.45","2019"
"남양유업","003920","269,000","6.63","0.21","0.19","2019"
"사조대림","003960","14,450","1.52","0.31","0.1","2019"
"롯데정밀화학","004000","55,500","8.5","0.96","1.09","2019"
"현대제철","004020","24,850","129.54","0.19","0.16","2019"
"SG세계물산","004060","587","12.25","0.58","0.38","2019"
"신흥","004080","9,140","43.87","1.0","0.71","2019"
"한국석유공업","004090","96,800","-8.23","0.46","0.13","2019"
"태양금속공업","004100","1,030","-1.71","0.53","0.08","2019"
"동방","004140","2,165","-8.33","0.63","0.11","2019"
"한솔홀딩스","004150","3,620","6.49","0.37","0.32","2019"
"신세계","004170","209,000","3.47","0.37","0.32","2019"
"엔피씨","004250","3,210","8.19","0.41","0.26","2019"
"남성","004270","2,780","-45.76","1.17","1.38","2019"
"현대약품","004310","6,480","172.8","2.37","1.54","2019"
"세방","004360","9,820","34.48","0.23","0.26","2019"
"농심","004370","345,000","29.52","1.08","0.9","2019"
"삼익THK","004380","10,750","68.41","1.2","0.97","2019"
"서울식품공업","004410","161","-27.16","2.17","0.87","2019"
"송원산업","004430","13,300","9.12","0.73","0.39","2019"
"삼일씨엔에스","004440","11,700","55.17","0.53","0.76","2019"
"삼화왕관","004450","39,350","10.09","0.58","0.73","2019"
"세방전지","004490","28,250","5.04","0.37","0.35","2019"
"깨끗한나라","004540","5,050","-15.94","1.16","0.32","2019"
"현대비앤지스틸","004560","7,570","5.24","0.28","0.16","2019"
"삼천리","004690","77,400","8.72","0.23","0.09","2019"
"조광피혁","004700","50,800","23.29","1.23","3.12","2019"
"한솔테크닉스","004710","9,340","46.86","1.15","0.31","2019"
"우리들제약","004720","17,650","1031.29","3.67","2.17","2019"
"써니전자","004770","4,110","231.02","2.57","5.41","2019"
"효성","004800","77,800","10.93","0.6","0.49","2019"
"덕성","004830","4,920","385.73","1.22","0.89","2019"
"DRB동일","004840","7,150","10.56","0.31","0.26","2019"
"티웨이홀딩스","004870","954","-1.53","0.3","0.09","2019"
"동일산업","004890","70,000","44.67","0.48","0.48","2019"
"조광페인트","004910","5,370","-29.89","0.4","0.34","2019"
"씨아이테크","004920","935","-3.67","0.54","0.42","2019"
"한신공영","004960","14,250","2.29","0.32","0.1","2019"
"신라교역","004970","9,700","15.07","0.3","0.42","2019"
"성신양회","004980","7,030","9.91","0.43","0.24","2019"
"롯데지주","004990","30,100","-7.67","0.41","0.36","2019"
"휴스틸","005010","6,940","-4.23","0.13","0.1","2019"
"부산주공","005030","391","-0.77","0.55","0.08","2019"
"코스모신소재","005070","15,150","-75.1","3.01","1.82","2019"
"삼광글라스","005090","41,750","506.64","0.65","0.71","2019"
"한창","005110","1,080","-20.87","1.41","0.54","2019"
"빙그레","005180","56,300","13.49","0.97","0.63","2019"
"동성화학","005190","16,000","6.28","0.69","0.42","2019"
"녹십자홀딩스","005250","26,450","-40.78","0.83","0.82","2019"
"롯데칠성음료","005300","93,700","-5.2","0.61","0.31","2019"
"국동","005320","3,530","-24.35","1.51","0.44","2019"
"모나미","005360","7,950","-88.37","1.99","1.14","2019"
"현대자동차","005380","171,500","11.5","0.48","0.35","2019"
"신성통상","005390","2,010","55.55","1.25","0.3","2019"
"코스모화학","005420","10,700","-15.02","1.23","0.69","2019"
"한국공항","005430","31,250","6.07","0.31","0.19","2019"
"현대그린푸드","005440","7,720","11.8","0.36","0.24","2019"
"포스코","005490","185,500","8.16","0.34","0.25","2019"
"삼진제약","005500","29,350","36.1","2.07","1.69","2019"
"SPC삼립","005610","61,700","26.36","1.65","0.21","2019"
"삼영전자공업","005680","8,390","19.51","0.35","0.83","2019"
"파미셀","005690","20,200","281.67","23.47","37.27","2019"
"넥센","005720","3,830","1.8","0.1","0.09","2019"
"크라운해태홀딩스","005740","9,240","-6.1","0.3","0.13","2019"
"대림비앤코","005750","4,750","39.6","0.5","0.33","2019"
"신영와코루","005800","94,800","22.45","0.28","0.48","2019"
"풍산홀딩스","005810","25,600","8.29","0.28","0.76","2019"
"원림","005820","17,700","9.06","0.33","0.49","2019"
"DB손해보험","005830","45,150","8.36","0.52","0.22","2019"
"에스엘","005850","12,200","6.75","0.43","0.26","2019"
"휴니드테크놀러지스","005870","6,330","11.17","0.77","0.46","2019"
"대한해운","005880","16,600","4.01","0.45","0.4","2019"
"삼성전자","005930","59,000","16.2","1.34","1.53","2019"
"NH투자증권","005940","9,270","5.48","0.48","1.88","2019"
"이수화학","005950","9,360","-8.1","0.4","0.1","2019"
"동부건설","005960","11,050","4.03","0.57","0.21","2019"
"동원산업","006040","221,000","15.81","0.75","0.3","2019"
"화승인더스트리","006060","7,960","5.44","0.97","0.31","2019"
"사조오양","006090","9,220","6.58","0.52","0.28","2019"
"삼아알미늄","006110","6,100","13.42","0.62","0.35","2019"
"SK디스커버리","006120","72,100","5.49","0.59","0.27","2019"
"한국전자홀딩스","006200","703","-1.38","0.14","0.15","2019"
"제주은행","006220","2,975","3.43","0.19","0.47","2019"
"LS","006260","59,200","20.54","0.45","0.19","2019"
"녹십자","006280","257,500","-266.32","2.54","2.2","2019"
"대원전선","006340","1,015","-86.41","0.86","0.17","2019"
"GS건설","006360","25,050","4.48","0.48","0.19","2019"
"대구백화점","006370","6,490","-3.64","0.25","0.69","2019"
"카프로","006380","2,560","-1.24","0.56","0.23","2019"
"한일현대시멘트","006390","26,500","10.79","2.18","1.16","2019"
"삼성SDI","006400","429,500","73.4","2.33","2.92","2019"
"인스코비","006490","2,320","-9.06","8.78","3.0","2019"
"대림통상","006570","4,115","-5.35","0.68","0.34","2019"
"대한유화","006650","164,500","10.06","0.6","0.52","2019"
"삼성공조","006660","6,310","10.26","0.23","0.68","2019"
"영풍제지","006740","3,605","8.61","0.67","0.8","2019"
"미래에셋대우","006800","9,350","9.27","0.67","3.11","2019"
"AK홀딩스","006840","17,500","4.04","0.16","0.06","2019"
"신송홀딩스","006880","3,680","-1.27","0.48","0.17","2019"
"태경케미컬","006890","9,140","10.82","0.89","2.54","2019"
"우성사료","006980","3,300","8.57","0.59","0.3","2019"
"GS리테일","007070","32,500","17.43","0.98","0.28","2019"
"일신석재","007110","2,100","180.73","3.13","2.44","2019"
"미래아이앤지","007120","365","3.38","0.68","6.3","2019"
"사조산업","007160","30,900","-10.73","0.32","0.21","2019"
"벽산","007210","2,150","-86.71","0.51","0.34","2019"
"한국특수형강","007280","1,535","-2.23","0.74","0.13","2019"
"오뚜기","007310","589,000","21.28","1.58","0.9","2019"
"디티알오토모티브","007340","22,850","3.34","0.36","0.25","2019"
"에이프로젠 KIC","007460","2,080","19.26","0.61","4.09","2019"
"샘표","007540","51,300","5.97","0.58","0.53","2019"
"일양약품","007570","74,100","72.16","6.35","4.36","2019"
"동방아그로","007590","6,240","13.07","0.62","0.68","2019"
"선도전기","007610","2,745","-22.46","0.57","0.55","2019"
"폴루스바이오팜","007630","1,225","-3.62","0.81","5.07","2019"
"이수페타시스","007660","5,750","-2.6","3.12","0.46","2019"
"국도화학","007690","48,250","7.99","0.53","0.25","2019"
"F&F","007700","91,300","12.79","2.91","1.54","2019"
"코리아써키트","007810","14,850","167.03","0.9","0.65","2019"
"서연","007860","9,720","-2.39","0.28","0.1","2019"
"태평양물산","007980","1,780","7.93","0.48","0.09","2019"
"사조동아원","008040","900","141.15","0.64","0.31","2019"
"대덕","008060","6,480","7.82","0.49","0.47","2019"
"대동전자","008110","4,250","12.74","0.32","0.93","2019"
"이건산업","008250","9,030","98.91","0.55","0.35","2019"
"NI스틸","008260","2,230","9.97","0.58","0.43","2019"
"남선알미늄","008350","5,150","39.13","3.17","1.75","2019"
"문배철강","008420","2,745","23.45","0.51","0.35","2019"
"서흥","008490","54,300","16.8","1.91","1.36","2019"
"일정실업","008500","11,400","-1.01","0.46","0.34","2019"
"메리츠증권","008560","3,220","3.58","0.49","1.72","2019"
"윌비스","008600","1,220","-2.05","0.73","0.28","2019"
"아남전자","008700","1,905","367.31","2.55","0.6","2019"
"율촌화학","008730","16,050","21.87","1.16","0.79","2019"
"호텔신라","008770","74,900","17.35","3.2","0.51","2019"
"금비","008870","57,000","5.38","0.35","0.28","2019"
"한미사이언스","008930","58,100","124.93","5.94","4.7","2019"
"동양철관","008970","1,110","73.31","1.65","0.81","2019"
"케이씨티시","009070","2,300","8.41","0.35","0.15","2019"
"경인전자","009140","20,900","164.17","0.6","2.47","2019"
"삼성전기","009150","143,000","20.23","1.97","1.33","2019"
"SIMPAC","009160","2,420","16.67","0.36","0.37","2019"
"한솔로지스틱스","009180","2,130","9.92","1.24","0.13","2019"
"대양금속","009190","3,900","23.44","1.23","0.54","2019"
"무림페이퍼","009200","2,400","-14.69","0.15","0.09","2019"
"한샘","009240","97,300","53.63","3.73","1.35","2019"
"신원","009270","1,485","252.57","0.63","0.19","2019"
"광동제약","009290","10,500","24.25","1.23","0.44","2019"
"참엔지니어링","009310","1,235","-3.92","0.82","0.58","2019"
"대우부품","009320","3,040","-57.94","3.91","2.71","2019"
"태영건설","009410","21,600","16.59","1.05","0.42","2019"
"한올바이오파마","009420","38,650","105.16","14.38","18.61","2019"
"KC그린홀딩스","009440","4,020","6.31","0.31","0.13","2019"
"경동나비엔","009450","60,200","27.49","2.55","0.99","2019"
"한창제지","009460","2,040","16.45","1.42","0.67","2019"
"삼화전기","009470","19,500","35.83","2.1","0.66","2019"
"한국조선해양","009540","86,900","28.86","0.48","0.41","2019"
"무림P&P","009580","3,210","19.25","0.32","0.32","2019"
"모토닉","009680","14,000","40.53","1.13","2.23","2019"
"삼정펄프","009770","29,300","15.59","0.4","0.5","2019"
"엔케이물산","009810","362","-9.17","0.73","3.44","2019"
"한화솔루션","009830","46,350","-30.07","1.29","0.79","2019"
"영원무역홀딩스","009970","40,000","2.4","0.21","0.2","2019"
"한국내화","010040","3,320","17.65","0.54","0.34","2019"
"우리종금","010050","536","6.77","0.98","1.76","2019"
"OCI","010060","67,800","-2.0","0.6","0.62","2019"
"한국프랜지공업","010100","2,180","6.09","0.29","0.07","2019"
"엘에스일렉트릭","010120","63,800","18.58","1.4","0.82","2019"
"고려아연","010130","400,000","11.82","1.1","1.13","2019"
"삼성중공업","010140","5,560","-2.66","0.67","0.48","2019"
"우진아이엔에스","010400","7,650","27.77","0.54","0.54","2019"
"한솔피엔에스","010420","1,500","9.61","0.75","0.13","2019"
"지코","010580","306","-1.94","0.97","0.25","2019"
"웰바이오텍","010600","2,720","-7.05","1.55","1.4","2019"
"현대미포조선","010620","30,500","19.91","0.52","0.41","2019"
"진양폴리우레탄","010640","2,950","3.88","1.11","0.84","2019"
"화천기계","010660","3,095","-11.16","0.55","0.43","2019"
"화신","010690","2,410","12.75","0.28","0.07","2019"
"평화홀딩스","010770","3,190","-2.14","0.38","0.08","2019"
"아이에스동서","010780","41,950","17.44","1.02","1.34","2019"
"퍼스텍","010820","2,215","-9.87","3.79","0.82","2019"
"S-Oil","010950","55,500","95.54","0.96","0.26","2019"
"삼호개발","010960","4,135","4.81","0.54","0.28","2019"
"진원생명과학","011000","26,200","-107.43","33.88","19.82","2019"
"LG이노텍","011070","169,500","39.21","1.82","0.48","2019"
"에넥스","011090","1,060","-16.73","1.18","0.17","2019"
"CJ씨푸드","011150","5,090","101.6","2.84","1.23","2019"
"롯데케미칼","011170","202,500","9.17","0.49","0.46","2019"
"HMM","011200","7,260","-3.9","2.11","0.42","2019"
"현대위아","011210","40,500","19.95","0.36","0.15","2019"
"삼화전자공업","011230","2,940","-9.61","1.9","0.74","2019"
"태림포장","011280","4,560","14.88","1.01","0.56","2019"
"성안","011300","407","-1.43","0.29","0.11","2019"
"유니켐","011330","1,410","5.86","1.07","0.87","2019"
"부산산업","011390","119,500","18.29","1.62","0.89","2019"
"갤럭시아에스엠","011420","1,420","-27.94","1.79","1.36","2019"
"한농화성","011500","5,780","9.04","0.75","0.44","2019"
"유양디앤유","011690","1,220","-7.47","0.61","0.66","2019"
"한신기계공업","011700","1,495","30.32","0.6","0.92","2019"
"현대종합상사","011760","14,500","11.7","0.56","0.04","2019"
"금호석유화학","011780","100,000","10.34","1.16","0.61","2019"
"SKC","011790","87,400","48.67","1.9","1.29","2019"
"STX","011810","6,040","-3.59","2.12","0.08","2019"
"신성이엔지","011930","2,390","197.72","3.4","0.92","2019"
"DB","012030","708","32.37","0.68","0.6","2019"
"영흥","012160","1,145","89.34","0.59","0.5","2019"
"키위미디어그룹","012170","150","-0.01","-0.07","0.02","2019"
"계양전기","012200","3,215","1048.09","0.57","0.28","2019"
"영화금속","012280","1,795","271.95","1.15","0.35","2019"
"경동인베스트","012320","27,700","7.36","0.16","0.24","2019"
"현대모비스","012330","226,000","9.39","0.66","0.57","2019"
"한화에어로스페이스","012450","27,600","8.76","0.5","0.27","2019"
"더존비즈온","012510","112,000","65.16","9.16","12.65","2019"
"청호컴넷","012600","8,170","-3.61","10.15","1.04","2019"
"경인양행","012610","8,310","20.67","1.43","0.94","2019"
"HDC","012630","11,850","2.57","0.3","0.44","2019"
"모나리자","012690","5,790","88.23","3.25","1.79","2019"
"에스원","012750","87,900","22.78","2.52","1.55","2019"
"대창","012800","1,120","21.72","0.47","0.11","2019"
"세우글로벌","013000","2,085","598.5","1.5","2.18","2019"
"일성건설","013360","898","25.53","0.53","0.13","2019"
"화승알앤에이","013520","1,680","4.62","0.41","0.07","2019"
"디와이","013570","4,520","3.71","0.25","0.14","2019"
"계룡건설산업","013580","23,550","2.82","0.42","0.09","2019"
"까뮤이앤씨","013700","1,200","4.01","0.76","0.19","2019"
"지엠비코리아","013870","6,960","73.75","0.57","0.28","2019"
"지누스","013890","87,000","17.07","3.3","1.51","2019"
"한익스프레스","014130","5,740","11.88","0.96","0.12","2019"
"대영포장","014160","1,150","11.54","0.83","0.46","2019"
"금강공업","014280","3,715","-18.15","0.26","0.17","2019"
"영보화학","014440","3,960","16.5","0.54","0.6","2019"
"극동유화","014530","3,135","7.7","0.65","0.14","2019"
"태경비케이","014580","3,735","10.51","0.51","0.55","2019"
"한솔케미칼","014680","152,500","18.93","3.31","2.93","2019"
"사조씨푸드","014710","4,320","-13.28","0.36","0.21","2019"
"한라","014790","3,410","49.1","0.51","0.1","2019"
"동원시스템즈","014820","23,750","13.0","1.06","0.58","2019"
"유니드","014830","49,500","6.52","0.62","0.5","2019"
"성문전자","014910","2,035","-22.03","1.45","1.1","2019"
"인디에프","014990","1,755","-32.32","1.65","0.51","2019"
"이스타코","015020","715","2.79","0.63","1.29","2019"
"대창단조","015230","27,750","5.08","0.42","0.29","2019"
"에이엔피","015260","193","-2.58","0.27","0.15","2019"
"부산도시가스","015350","53,200","11.97","0.87","0.6","2019"
"예스코홀딩스","015360","35,400","9.61","0.35","0.19","2019"
"쎌마테라퓨틱스","015540","8,210","-3.1","23.96","9.96","2019"
"큐로","015590","590","38.22","1.25","0.83","2019"
"한국전력공사","015760","20,300","-5.76","0.19","0.22","2019"
"일진홀딩스","015860","5,600","12.34","0.54","0.31","2019"
"태경산업","015890","5,040","5.75","0.43","0.28","2019"
"대현","016090","1,720","4.59","0.38","0.25","2019"
"삼성증권","016360","31,400","7.16","0.57","2.29","2019"
"KG동부제철","016380","12,400","-37.02","1.39","0.51","2019"
"한세예스24홀딩스","016450","5,520","71.23","0.37","0.08","2019"
"환인제약","016580","16,600","16.6","1.12","1.94","2019"
"신대양제지","016590","54,100","3.02","0.38","0.34","2019"
"DB금융투자","016610","3,770","2.74","0.2","0.53","2019"
"대성홀딩스","016710","16,950","15.24","0.51","0.3","2019"
"두올","016740","3,430","7.09","0.52","0.2","2019"
"퍼시스","016800","28,650","9.69","0.74","1.08","2019"
"웅진","016880","1,115","-0.39","0.32","0.11","2019"
"광명전기","017040","1,885","11.51","0.78","0.62","2019"
"명문제약","017180","6,550","-8.25","2.14","1.15","2019"
"우신시스템","017370","3,235","11.18","0.52","0.2","2019"
"서울도시가스","017390","70,000","11.86","0.36","0.26","2019"
"수산중공업","017550","1,740","939.34","0.94","0.6","2019"
"SK텔레콤","017670","243,000","22.77","0.86","1.11","2019"
"현대엘리베이터","017800","41,100","38.46","1.77","0.9","2019"
"풀무원","017810","17,500","-88.88","1.44","0.28","2019"
"광전자","017900","2,305","39.28","0.6","0.8","2019"
"E1","017940","48,850","-6.4","0.28","0.07","2019"
"한국카본","017960","10,250","25.46","1.44","1.65","2019"
"애경산업","018250","21,700","13.78","1.69","0.82","2019"
"삼성에스디에스","018260","178,000","18.35","2.05","1.28","2019"
"조일알미늄","018470","640","-0.59","0.4","0.14","2019"
"동원금속","018500","688","-1.41","0.81","0.07","2019"
"SK가스","018670","100,500","6.02","0.56","0.19","2019"
"한온시스템","018880","12,250","20.27","2.8","0.91","2019"
"신풍제약","019170","153,500","4518.44","38.78","42.87","2019"
"티에이치엔","019180","2,370","2.49","0.68","0.11","2019"
"세아특수강","019440","10,800","8.41","0.28","0.13","2019"
"하이트론씨스템즈","019490","2,580","-0.8","0.83","0.41","2019"
"대교","019680","3,925","19.33","0.54","0.44","2019"
"한섬","020000","29,750","8.59","0.7","0.58","2019"
"키다리스튜디오","020120","10,700","78.9","8.64","6.8","2019"
"일진머티리얼즈","020150","49,500","48.77","2.77","4.15","2019"
"아시아나항공","020560","4,065","-1.11","1.0","0.13","2019"
"일진디스플","020760","3,865","-3.6","2.18","1.14","2019"
"서원","021050","3,650","55.9","1.61","0.67","2019"
"코웨이","021240","78,700","17.48","5.39","1.92","2019"
"세원정공","021820","8,090","-4.4","0.16","0.42","2019"
"삼원강재","023000","2,260","8.69","0.43","0.34","2019"
"MH에탄올","023150","8,450","-8.2","0.79","0.77","2019"
"한국종합기술","023350","4,160","-12.65","0.48","0.21","2019"
