Name,Code,Price,PER,PBR,PSR,Year
아이오케이,078860,"1,990",NAN,NAN,NAN,2020
아이원스,114810,"8,550",NAN,NAN,NAN,2020
아이즈비전,031310,"3,680",NAN,NAN,NAN,2020
아이티센,124500,"5,400",NAN,NAN,NAN,2020
알리코제약,260660,"13,000",NAN,NAN,NAN,2020
알에프세미,096610,"5,530",NAN,NAN,NAN,2020
알에프텍,061040,"10,250",-20.52,1.62,0.81,2020
애니플러스,310200,"1,445",NAN,NAN,NAN,2020
에스아이리소스,065420,639,NAN,NAN,NAN,2020
에스에너지,095910,"8,140",NAN,NAN,NAN,2020
에스코넥,096630,"2,170",NAN,NAN,NAN,2020
에쎈테크,043340,"1,050",NAN,NAN,NAN,2020
에이루트,096690,"6,550",NAN,NAN,NAN,2020
에이티넘인베스트,021080,"2,760",NAN,NAN,NAN,2020
엑세스바이오,950130,"21,300",NAN,NAN,NAN,2020
엑시콘,092870,"13,750",13.57,NAN,1.74,2020
엔피케이,048830,"1,890",NAN,NAN,NAN,2020
엠게임,058630,"5,040",NAN,NAN,NAN,2020
엠벤처투자,019590,"1,110",NAN,NAN,NAN,2020
엠씨넥스,097520,"35,800",11.91,2.36,0.48,2020
영화테크,265560,"22,950",NAN,NAN,NAN,2020
오공,045060,"4,785",NAN,NAN,NAN,2020
오스템임플란트,048260,"45,000",11.34,4.5,1.05,2020
오픈베이스,049480,"3,450",NAN,NAN,NAN,2020
옵티시스,109080,"7,980",NAN,NAN,NAN,2020
와이지-원,019210,"6,230",NAN,NAN,NAN,2020
원익QnC,074600,"16,550",14.6,1.35,0.81,2020
원익큐브,014190,"1,690",NAN,NAN,NAN,2020
원풍물산,008290,"2,845",NAN,NAN,NAN,2020
웨이브일렉트로,095270,"5,470",NAN,NAN,NAN,2020
웰크론,065950,"6,570",NAN,NAN,NAN,2020
위지트,036090,991,NAN,NAN,NAN,2020
유니온커뮤니티,203450,"3,550",NAN,NAN,NAN,2020
유니테크노,241690,"10,800",NAN,NAN,NAN,2020
유비쿼스홀딩스,078070,"27,050",NAN,NAN,NAN,2020
유신,054930,"14,300",NAN,NAN,NAN,2020
유안타제5호스팩,336060,"1,995",NAN,NAN,NAN,2020
유진스팩5호,331380,"2,000",NAN,NAN,NAN,2020
유테크,178780,"4,100",NAN,NAN,NAN,2020
유티아이,179900,"12,100",NAN,NAN,NAN,2020
이스트소프트,047560,"9,650",NAN,NAN,NAN,2020
이스트아시아홀딩스,900110,250,NAN,NAN,NAN,2020
이엠넷,123570,"4,665",NAN,NAN,NAN,2020
이지웰,090850,"10,500",27.48,4.53,2.37,2020
인베니아,079950,"2,915",NAN,NAN,NAN,2020
인텍플러스,064290,"12,800",16.03,5.01,2.74,2020
자비스,254120,"1,755",NAN,NAN,NAN,2020
자이글,234920,"4,430",NAN,NAN,NAN,2020
장원테크,174880,"2,150",NAN,NAN,NAN,2020
정상제이엘에스,040420,"6,670",16.87,1.61,1.24,2020
제우스,079370,"22,850",NAN,NAN,NAN,2020
제이엠티,094970,"2,635",NAN,NAN,NAN,2020
제이웨이,058420,552,NAN,NAN,NAN,2020
제일제강,023440,"2,040",NAN,NAN,NAN,2020
제주반도체,080220,"3,760",NAN,NAN,NAN,2020
젬백스,082270,"24,550",-472.38,10.05,20.1,2020
조아제약,034940,"4,965",NAN,NAN,NAN,2020
주성엔지니어링,036930,"7,330",-17.68,1.59,3.08,2020
지엔씨에너지,119850,"6,170",30.47,NAN,0.52,2020
지엔코,065060,"1,165",NAN,NAN,NAN,2020
캐스텍코리아,071850,"3,035",NAN,NAN,NAN,2020
케이비제20호스팩,342550,"1,995",NAN,NAN,NAN,2020
케이피엠테크,042040,"3,320",NAN,NAN,NAN,2020
케이피티유,054410,"5,790",NAN,NAN,NAN,2020
켄코아에어로스페이스,274090,"8,900",NAN,NAN,NAN,2020
코렌,078650,810,NAN,NAN,NAN,2020
코윈테크,282880,"20,700",19.34,1.77,2.8,2020
코프라,126600,"4,290",NAN,NAN,0.54,2020
키네마스터,139670,"10,550",NAN,NAN,NAN,2020
토탈소프트,045340,"4,740",NAN,NAN,NAN,2020
투비소프트,079970,"2,735",NAN,NAN,NAN,2020
트루윈,105550,"3,615",NAN,NAN,NAN,2020
특수건설,026150,"7,090",NAN,NAN,NAN,2020
티앤알바이오팹,246710,"14,500",NAN,NAN,NAN,2020
티에스이,131290,"52,600",16.53,2.55,2.25,2020
파세코,037070,"12,800",NAN,NAN,NAN,2020
파커스,065690,"2,985",NAN,NAN,NAN,2020
패션플랫폼,225590,"1,270",NAN,NAN,NAN,2020
푸드웰,005670,"5,450",NAN,NAN,NAN,2020
프로스테믹스,203690,"3,650",NAN,NAN,NAN,2020
피델릭스,032580,"1,420",NAN,NAN,NAN,2020
피에스엠씨,024850,"1,350",540.23,2.65,1.42,2020
하나금융15호스팩,341160,"2,055",NAN,NAN,NAN,2020
하이즈항공,221840,"5,000",NAN,NAN,NAN,2020
한국맥널티,222980,"6,180",NAN,NAN,NAN,2020
한국코퍼레이션,050540,282,NAN,NAN,NAN,2020
한양디지텍,078350,"5,370",NAN,NAN,NAN,2020
한일진공,123840,"1,325",NAN,NAN,NAN,2020
한일화학,007770,"9,200",NAN,NAN,NAN,2020
해덕파워웨이,102210,"1,100",NAN,NAN,NAN,2020
현대바이오,048410,"10,650",NAN,NAN,NAN,2020
화성밸브,039610,"5,350",NAN,NAN,NAN,2020
휴맥스,115160,"4,725",NAN,NAN,NAN,2020
휴온스글로벌,084110,"30,400",NAN,NAN,NAN,2020
APS홀딩스,054620,"7,830",NAN,NAN,NAN,2020
CJ ENM,035760,"135,100",20.24,0.88,0.87,2020
CMG제약,058820,"4,615",NAN,NAN,NAN,2020
CS,065770,"2,520",NAN,NAN,NAN,2020
CSA 코스믹,083660,"2,625",NAN,NAN,NAN,2020
EG,037370,"8,880",NAN,NAN,NAN,2020
HRS,036640,"4,175",NAN,NAN,NAN,2020
KPX생명과학,114450,"22,650",NAN,NAN,NAN,2020
NICE평가정보,030190,"21,550",29.08,5.07,2.96,2020
PN풍년,024940,"4,285",NAN,NAN,NAN,2020
SCI평가정보,036120,"4,780",NAN,NAN,NAN,2020
SM C&C,048550,"1,780",NAN,NAN,NAN,2020
THE E&M,089230,"1,085",NAN,NAN,NAN,2020
UCI,038340,"2,610",NAN,NAN,NAN,2020
감마누,192410,"2,915",NAN,NAN,NAN,2020
강스템바이오텍,217730,"7,260",NAN,NAN,NAN,2020
게임빌,063080,"32,200",8.89,0.76,1.4,2020
경남바이오파마,044480,"3,170",NAN,NAN,NAN,2020
경남제약헬스케어,223310,"3,320",NAN,NAN,NAN,2020
고영,098460,"94,000",61.11,5.01,7.04,2020
광림,014200,"1,995",NAN,NAN,NAN,2020
국영지앤엠,006050,"3,080",NAN,NAN,NAN,2020
나노엔텍,039860,"9,140",NAN,NAN,NAN,2020
나이벡,138610,"29,550",NAN,NAN,NAN,2020
남화토건,091590,"13,700",NAN,NAN,NAN,2020
네오팜,092730,"28,850",13.45,2.0,2.86,2020
넥스턴,089140,"10,550",NAN,NAN,NAN,2020
넵튠,217270,"11,950",NAN,NAN,NAN,2020
노바렉스,194700,"38,300",15.06,3.05,1.53,2020
녹원씨엔아이,065560,"6,280",NAN,NAN,NAN,2020
누리텔레콤,040160,"8,070",NAN,NAN,1.16,2020
뉴파워프라즈마,144960,"6,630",NAN,NAN,NAN,2020
대성파인텍,104040,"2,280",NAN,NAN,NAN,2020
대아티아이,045390,"5,980",NAN,NAN,NAN,2020
대주전자재료,078600,"43,150",98.11,6.9,4.14,2020
대창솔루션,096350,541,NAN,NAN,NAN,2020
덕산네오룩스,213420,"30,500",NAN,NAN,NAN,2020
데브시스터즈,194480,"9,420",NAN,NAN,NAN,2020
동아엘텍,088130,"8,000",NAN,NAN,NAN,2020
드래곤플라이,030350,"3,315",NAN,NAN,NAN,2020
디알텍,214680,"1,510",NAN,NAN,NAN,2020
디엠티,134580,"2,070",NAN,NAN,NAN,2020
딜리,131180,"1,600",NAN,NAN,NAN,2020
레드로버,060300,"1,830",NAN,NAN,NAN,2020
레드캡투어,038390,"21,150",NAN,NAN,NAN,2020
레이언스,228850,"10,950",22.43,0.91,1.74,2020
로보로보,215100,"4,845",NAN,NAN,NAN,2020
릭스솔루션,029480,702,NAN,NAN,NAN,2020
매일홀딩스,005990,"8,600",NAN,NAN,NAN,2020
매직마이크로,127160,409,NAN,NAN,NAN,2020
머큐리,100590,"9,680",NAN,NAN,NAN,2020
메디앙스,014100,"4,195",NAN,NAN,NAN,2020
메타바이오메드,059210,"2,840",NAN,NAN,NAN,2020
멕아이씨에스,058110,"34,650",7.04,NAN,2.25,2020
모두투어,080160,"16,600",-9.93,2.71,5.71,2020
무림SP,001810,"2,320",NAN,NAN,NAN,2020
미래에셋대우스팩3호,328380,"2,010",NAN,NAN,NAN,2020
미래에셋벤처투자,100790,"3,800",NAN,NAN,NAN,2020
미코,059090,"15,000",16.31,2.39,1.81,2020
부스타,008470,"5,540",NAN,NAN,NAN,2020
비즈니스온,138580,"15,900",NAN,NAN,NAN,2020
비트컴퓨터,032850,"9,880",NAN,NAN,3.96,2020
사람인에이치알,143240,"25,550",14.25,2.36,3.07,2020
삼륭물산,014970,"9,370",NAN,NAN,NAN,2020
삼양옵틱스,225190,"9,520",NAN,NAN,NAN,2020
삼영이엔씨,065570,"7,200",NAN,NAN,NAN,2020
삼일,032280,"1,935",NAN,NAN,NAN,2020
삼일기업공사,002290,"4,450",NAN,NAN,NAN,2020
삼지전자,037460,"11,700",NAN,NAN,NAN,2020
삼진,032750,"10,050",NAN,NAN,NAN,2020
삼화네트웍스,046390,"1,405",NAN,NAN,NAN,2020
상보,027580,"1,285",NAN,NAN,NAN,2020
상신이디피,091580,"14,100",14.76,2.41,1.23,2020
서린바이오,038070,"14,350",NAN,NAN,NAN,2020
서울바이오시스,092190,"16,350",32.49,2.67,1.39,2020
서호전기,065710,"22,500",NAN,NAN,NAN,2020
성우하이텍,015750,"4,060",NAN,NAN,NAN,2020
세경하이테크,148150,"21,150",60.06,1.76,1.11,2020
세명전기,017510,"3,990",NAN,NAN,NAN,2020
셀바스AI,108860,"2,855",NAN,NAN,NAN,2020
손오공,066910,"1,770",NAN,NAN,NAN,2020
솔루에타,154040,"3,800",NAN,NAN,NAN,2020
수성,084180,"1,565",NAN,NAN,NAN,2020
슈프리마,236200,"28,200",NAN,NAN,NAN,2020
스튜디오드래곤,253450,"80,200",52.52,4.63,4.28,2020
신라에스지,025870,"9,100",NAN,NAN,NAN,2020
신라젠,215600,"12,100",NAN,NAN,NAN,2020
신영스팩5호,323280,"2,025",NAN,NAN,NAN,2020
신한제6호스팩,333050,"2,000",NAN,NAN,NAN,2020
아가방컴퍼니,013990,"3,035",NAN,NAN,NAN,2020
아래스,050320,990,NAN,NAN,NAN,2020
아모텍,052710,"31,450",-139.28,1.55,1.39,2020
아미코젠,092040,"35,400",29.18,3.68,6.03,2020
아이에이,038880,565,NAN,NAN,NAN,2020
아이에이네트웍스,123010,"1,575",NAN,NAN,NAN,2020
액트로,290740,"9,910",NAN,NAN,NAN,2020
에스모,073070,407,NAN,NAN,NAN,2020
에스에스알,275630,"5,430",NAN,NAN,NAN,2020
에스제이그룹,306040,"15,550",9.59,1.83,1.41,2020
에스제이케이,080440,498,NAN,NAN,NAN,2020
에스티팜,237690,"76,800",-292.4,4.78,11.16,2020
에이씨티,138360,"4,480",NAN,NAN,NAN,2020
에프알텍,073540,"5,720",NAN,NAN,NAN,2020
에프에스티,036810,"22,450",NAN,NAN,2.86,2020
엔시트론,101400,997,NAN,NAN,NAN,2020
엔에이치스팩14호,319400,"2,010",NAN,NAN,NAN,2020
영신금속,007530,"2,680",NAN,NAN,NAN,2020
예림당,036000,"2,885",NAN,NAN,NAN,2020
오르비텍,046120,"4,395",NAN,NAN,NAN,2020
오성첨단소재,052420,"4,235",NAN,NAN,NAN,2020
오션브릿지,241790,"14,250",NAN,NAN,NAN,2020
우리바이오,082850,"5,170",NAN,NAN,NAN,2020
우리손에프앤지,073560,"2,005",NAN,NAN,NAN,2020
우수AMS,066590,"8,510",NAN,NAN,NAN,2020
원일특강,012620,"8,680",NAN,NAN,NAN,2020
윈하이텍,192390,"3,320",NAN,NAN,NAN,2020
윌링스,313760,"17,350",NAN,NAN,NAN,2020
유니테스트,086390,"25,050",48.13,3.18,3.61,2020
유바이오로직스,206650,"15,950",NAN,NAN,NAN,2020
유안타제6호스팩,340360,"1,995",NAN,NAN,NAN,2020
육일씨엔에쓰,191410,"3,240",NAN,NAN,NAN,2020
이글루시큐리티,067920,"4,555",NAN,NAN,NAN,2020
이글벳,044960,"9,390",NAN,NAN,NAN,2020
이녹스,088390,"8,770",NAN,NAN,NAN,2020
이랜시스,264850,"2,520",NAN,NAN,NAN,2020
이에스에이,052190,295,NAN,NAN,NAN,2020
이엠앤아이,083470,"1,585",NAN,NAN,NAN,2020
이엠텍,091120,"11,600",93.15,1.02,0.62,2020
이즈미디어,181340,"4,255",NAN,NAN,NAN,2020
이지케어텍,099750,"18,800",-120.06,2.89,1.86,2020
인선이엔티,060150,"9,630",NAN,NAN,1.83,2020
인포마크,175140,"6,060",NAN,NAN,NAN,2020
인포바인,115310,"18,150",NAN,NAN,NAN,2020
인포뱅크,039290,"7,880",NAN,NAN,NAN,2020
잉크테크,049550,"3,450",NAN,NAN,NAN,2020
전진바이오팜,110020,"14,050",NAN,NAN,NAN,2020
정다운,208140,"2,535",NAN,NAN,NAN,2020
제놀루션,225220,"29,900",NAN,NAN,NAN,2020
제이스텍,090470,"7,640",NAN,NAN,NAN,2020
제일바이오,052670,"8,130",NAN,NAN,NAN,2020
젬백스지오,041590,693,NAN,NAN,NAN,2020
조이맥스,101730,"3,985",NAN,NAN,NAN,2020
줌인터넷,239340,"5,660",NAN,NAN,NAN,2020
지니뮤직,043610,"4,085",NAN,NAN,NAN,2020
지니언스,263860,"5,400",NAN,NAN,NAN,2020
지란지교시큐리티,208350,"5,430",NAN,NAN,NAN,2020
지스마트글로벌,114570,620,NAN,NAN,NAN,2020
지티지웰니스,219750,"4,760",NAN,NAN,NAN,2020
참좋은여행,094850,"6,930",NAN,NAN,NAN,2020
천보,278280,"171,000",69.8,7.43,11.03,2020
초록뱀,047820,"2,120",NAN,NAN,NAN,2020
컴투스,078340,"118,700",14.08,1.51,2.96,2020
케이비제19호스팩,330990,"2,010",NAN,NAN,NAN,2020
케이씨피드,025880,"2,280",NAN,NAN,NAN,2020
케이엔더블유,105330,"6,330",NAN,NAN,NAN,2020
코너스톤네트웍스,033110,204,NAN,NAN,NAN,2020
코데즈컴바인,047770,"2,810",NAN,NAN,NAN,2020
코메론,049430,"8,640",NAN,NAN,NAN,2020
코미팜,041960,"13,550",NAN,NAN,NAN,2020
코아시아,045970,"8,700",NAN,NAN,NAN,2020
코오롱생명과학,102940,"28,850",NAN,NAN,NAN,2020
코웰패션,033290,"5,780",8.59,1.76,1.2,2020
코위버,056360,"9,680",NAN,NAN,NAN,2020
큐브엔터,182360,"3,720",NAN,NAN,NAN,2020
크로바하이텍,043590,"1,490",NAN,NAN,NAN,2020
크리스탈지노믹스,083790,"16,450",NAN,NAN,NAN,2020
클리오,237880,"17,100",25.68,1.89,1.25,2020
키움제5호스팩,311270,"2,015",NAN,NAN,NAN,2020
테고사이언스,191420,"27,700",NAN,NAN,22.4,2020
테라사이언스,073640,"1,800",NAN,NAN,NAN,2020
테라젠이텍스,066700,"10,050",NAN,NAN,NAN,2020
테스나,131970,"40,800",NAN,NAN,NAN,2020
티에스아이,277880,"12,450",NAN,NAN,NAN,2020
파루,043200,"2,990",NAN,NAN,NAN,2020
파멥신,208340,"19,050",NAN,NAN,NAN,2020
파수,150900,"7,070",NAN,NAN,NAN,2020
파워로직스,047310,"8,600",296.02,1.24,0.32,2020
파인디지털,038950,"6,100",NAN,NAN,NAN,2020
팬엔터테인먼트,068050,"3,445",22.89,2.28,3.27,2020
펄어비스,263750,"212,100",19.96,3.8,5.4,2020
펌텍코리아,251970,"14,650",NAN,NAN,NAN,2020
풍강,093380,"3,415",168.68,NAN,0.53,2020
플레이디,237820,"9,040",NAN,NAN,NAN,2020
피에스텍,002230,"4,600",NAN,NAN,NAN,2020
핌스,347770,"16,300",3.12,NAN,0.53,2020
하나마이크론,067310,"8,340",NAN,NAN,NAN,2020
한국경제TV,039340,"5,780",NAN,NAN,NAN,2020
한국바이오젠,318000,"7,190",NAN,NAN,NAN,2020
한국비엔씨,256840,"4,235",NAN,NAN,NAN,2020
한국아트라스비엑스,023890,"53,200",7.78,1.13,0.74,2020
한국알콜,017890,"13,700",NAN,NAN,NAN,2020
한국정보인증,053300,"8,080",NAN,NAN,NAN,2020
한국정보통신,025770,"8,720",NAN,NAN,NAN,2020
한국팩키지,037230,"5,090",NAN,NAN,NAN,2020
한글과컴퓨터,030520,"17,300",7.73,1.09,1.0,2020
한일단조,024740,"2,125",NAN,NAN,NAN,2020
한컴위드,054920,"5,610",NAN,NAN,NAN,2020
한탑,002680,"2,295",NAN,NAN,NAN,2020
현진소재,053660,400,NAN,NAN,NAN,2020
형지I&C,011080,"1,145",NAN,NAN,NAN,2020
휴네시온,290270,"5,580",NAN,NAN,NAN,2020
휴맥스홀딩스,028080,"4,230",NAN,NAN,NAN,2020
흥국에프엔비,189980,"1,665",NAN,NAN,NAN,2020
DB금융스팩7호,322780,"1,835",NAN,NAN,NAN,2020
EMW,079190,"2,780",NAN,NAN,NAN,2020
IBKS제10호스팩,299170,"3,430",NAN,NAN,NAN,2020
JTC,950170,"5,360",-11.1,0.77,0.34,2020
KCC건설,021320,"7,420",NAN,NAN,NAN,2020
KCI,036670,"10,150",NAN,NAN,NAN,2020
KD,044180,"1,275",NAN,NAN,NAN,2020
KG ETS,151860,"4,370",NAN,NAN,NAN,2020
KG모빌리언스,046440,"9,800",10.66,1.04,1.03,2020
KMH,122450,"34,300",NAN,NAN,NAN,2020
NEW,160550,"4,055",NAN,NAN,NAN,2020
SBI핀테크솔루션즈,950110,"8,020",21.26,4.22,2.09,2020
SGA솔루션즈,184230,955,NAN,NAN,NAN,2020
SM Life Design,063440,"1,910",NAN,NAN,NAN,2020
W홀딩컴퍼니,052300,363,NAN,NAN,NAN,2020
교보9호스팩,331520,"2,020",NAN,NAN,NAN,2020
나노신소재,121600,"31,950",NAN,NAN,NAN,2020
나인테크,267320,"4,215",NAN,NAN,NAN,2020
네패스아크,330860,"35,750",NAN,NAN,NAN,2020
넥스트아이,137940,"1,800",NAN,NAN,NAN,2020
넥슨지티,041140,"13,550",NAN,NAN,NAN,2020
노터스,278650,"22,750",NAN,NAN,NAN,2020
누리플랜,069140,"6,650",NAN,NAN,NAN,2020
뉴프라이드,900100,717,NAN,NAN,NAN,2020
다산네트웍스,039560,"12,150",-111.36,1.66,0.97,2020
다원시스,068240,"20,500",NAN,NAN,NAN,2020
대명소노시즌,007720,"1,090",NAN,NAN,NAN,2020
대성미생물,036480,"16,600",NAN,NAN,NAN,2020
대신밸런스제6호스팩,307750,"4,340",NAN,NAN,NAN,2020
대원산업,005710,"5,760",NAN,NAN,NAN,2020
덕신하우징,090410,"1,715",NAN,NAN,NAN,2020
데일리블록체인,139050,"1,340",NAN,NAN,NAN,2020
덴티스,261200,"1,700",NAN,NAN,NAN,2020
동신건설,025950,"11,250",NAN,NAN,NAN,2020
동일기연,032960,"11,450",NAN,NAN,NAN,2020
듀오백,073190,"2,895",NAN,NAN,NAN,2020
디지아이,043360,"2,380",NAN,NAN,NAN,2020
디지털대성,068930,"8,240",12.91,1.87,1.31,2020
디티앤씨,187220,"6,510",NAN,NAN,NAN,2020
라이브플렉스,050120,605,NAN,NAN,NAN,2020
램테크놀러지,171010,"6,340",NAN,NAN,NAN,2020
레고켐바이오,141080,"52,100",NAN,NAN,NAN,2020
로보스타,090360,"12,950",NAN,NAN,NAN,2020
리드코프,012700,"6,830",NAN,NAN,NAN,2020
메디콕스,054180,"1,830",NAN,NAN,NAN,2020
메디포스트,078160,"31,400",NAN,NAN,NAN,2020
바이브컴퍼니,301300,"34,300",NAN,NAN,NAN,2020
바이오니아,064550,"21,800",NAN,NAN,NAN,2020
베뉴지,019010,"1,535",NAN,NAN,NAN,2020
베셀,177350,"3,775",NAN,NAN,NAN,2020
보라티알,250000,"12,000",NAN,NAN,NAN,2020
부방,014470,"2,630",NAN,NAN,NAN,2020
브리지텍,064480,"3,425",NAN,NAN,NAN,2020
삼진엘앤디,054090,"3,400",NAN,NAN,NAN,2020
삼천리자전거,024950,"8,710",NAN,NAN,NAN,2020
삼현철강,017480,"3,930",NAN,NAN,NAN,2020
상아프론테크,089980,"42,650",76.83,4.36,4.01,2020
서산,079650,"2,480",NAN,NAN,NAN,2020
서진오토모티브,122690,"2,925",NAN,NAN,NAN,2020
성우테크론,045300,"5,090",NAN,NAN,NAN,2020
세운메디칼,100700,"5,380",NAN,NAN,NAN,2020
세종텔레콤,036630,393,NAN,NAN,NAN,2020
솔고바이오,043100,392,NAN,NAN,NAN,2020
솔본,035610,"4,265",NAN,NAN,NAN,2020
수산아이앤티,050960,"10,200",NAN,NAN,NAN,2020
슈펙스비앤피,058530,162,NAN,NAN,NAN,2020
슈피겐코리아,192440,"65,600",5.88,1.14,1.02,2020
스카이이앤엠,131100,"2,285",-2.66,4.43,3.0,2020
스킨앤스킨,159910,263,NAN,NAN,NAN,2020
시공테크,020710,"4,900",NAN,NAN,NAN,2020
시그네틱스,033170,750,NAN,NAN,NAN,2020
시큐브,131090,"1,575",NAN,NAN,NAN,2020
신도기연,290520,"20,150",NAN,NAN,NAN,2020
신테카바이오,226330,"24,100",NAN,NAN,NAN,2020
신한제5호스팩,323230,"1,920",NAN,NAN,NAN,2020
실리콘웍스,108320,"48,850",10.3,1.48,0.75,2020
쎄노텍,222420,"1,920",NAN,NAN,NAN,2020
쎄미시스코,136510,"7,930",NAN,NAN,NAN,2020
쎄트렉아이,099320,"26,600",18.77,2.65,2.32,2020
씨엠에스에듀,225330,"5,910",NAN,NAN,NAN,2020
씨큐브,101240,"7,390",NAN,NAN,NAN,2020
아비코전자,036010,"7,040",58.49,0.92,0.72,2020
아이디피,332370,"8,610",NAN,NAN,NAN,2020
아이엠이연이,090740,"4,845",NAN,NAN,NAN,2020
아진산업,013310,"3,040",NAN,NAN,NAN,2020
아프리카TV,067160,"59,700",18.65,4.49,3.64,2020
알티캐스트,085810,"2,700",NAN,NAN,NAN,2020
애니젠,196300,"14,100",NAN,NAN,NAN,2020
액션스퀘어,205500,"1,690",NAN,NAN,NAN,2020
앤디포스,238090,"7,050",NAN,NAN,NAN,2020
앱클론,174900,"28,650",NAN,NAN,NAN,2020
에스앤더블류,103230,"2,870",NAN,NAN,NAN,2020
에스와이,109610,"4,115",NAN,NAN,NAN,2020
에스트래픽,234300,"5,790",NAN,NAN,NAN,2020
에스퓨얼셀,288620,"34,800",NAN,NAN,NAN,2020
에이디칩스,054630,838,NAN,NAN,NAN,2020
에이비엘바이오,298380,"24,700",NAN,NAN,NAN,2020
에이스침대,003800,"41,300",NAN,NAN,NAN,2020
