Name,Code,Price,PER,PBR,PSR,Year
삼익악기,002450,"1,345",NAN,NAN,NAN,2020
화성산업,002460,"12,000",NAN,NAN,NAN,2020
조흥,002600,"150,000",NAN,NAN,NAN,2020
제일파마홀딩스,002620,"20,300",NAN,NAN,NAN,2020
오리엔트바이오,002630,"1,625",-14.26,3.18,4.39,2020
동일제강,002690,"2,365",NAN,NAN,NAN,2020
신일전자,002700,"1,685",NAN,NAN,NAN,2020
TCC스틸,002710,"3,500",NAN,NAN,NAN,2020
국제약품,002720,"10,750",NAN,NAN,NAN,2020
보락,002760,"2,355",NAN,NAN,NAN,2020
진흥기업,002780,"2,215",NAN,NAN,NAN,2020
아모레퍼시픽그룹,002790,"48,900",23.83,0.62,0.78,2020
삼영무역,002810,"13,650",NAN,NAN,NAN,2020
선창산업,002820,"4,630",NAN,NAN,NAN,2020
미원상사,002840,"96,300",NAN,NAN,NAN,2020
신풍제지,002870,"2,370",NAN,NAN,NAN,2020
대유에이텍,002880,823,NAN,NAN,NAN,2020
동양물산기업,002900,"1,380",6.93,NAN,0.26,2020
유성기업,002920,"2,660",NAN,NAN,NAN,2020
한국쉘석유,002960,"236,000",NAN,NAN,NAN,2020
금호산업,002990,"6,620",4.83,0.57,0.14,2020
부광약품,003000,"28,450",NAN,NAN,NAN,2020
혜인,003010,"5,010",NAN,NAN,NAN,2020
세아제강지주,003030,"41,900",NAN,NAN,NAN,2020
에이프로젠제약,003060,"1,285",NAN,NAN,NAN,2020
코오롱글로벌,003070,"18,300",5.92,0.85,0.13,2020
성보화학,003080,"4,160",NAN,NAN,NAN,2020
대웅,003090,"30,800",24.8,1.67,1.3,2020
일성신약,003120,"81,100",NAN,NAN,NAN,2020
디아이,003160,"3,855",NAN,NAN,NAN,2020
일신방직,003200,"69,700",NAN,NAN,NAN,2020
대원제약,003220,"20,300",16.64,1.88,1.28,2020
삼양식품,003230,"99,500",8.94,2.05,1.13,2020
태광산업,003240,"652,000",NAN,NAN,NAN,2020
흥아해운,003280,258,NAN,NAN,NAN,2020
한일홀딩스,003300,"44,150",NAN,NAN,NAN,2020
한국화장품제조,003350,"39,800",NAN,NAN,NAN,2020
쌍용양회공업,003410,"5,870",19.86,1.72,2.02,2020
유화증권,003460,"2,230",NAN,NAN,NAN,2020
유안타증권,003470,"2,760",NAN,NAN,NAN,2020
한진중공업홀딩스,003480,"3,990",NAN,NAN,NAN,2020
대한항공,003490,"18,850",-3.17,0.54,0.22,2020
영진약품,003520,"8,140",NAN,NAN,NAN,2020
한화투자증권,003530,"1,735",NAN,NAN,NAN,2020
대신증권,003540,"12,050",NAN,NAN,NAN,2020
LG,003550,"74,100",9.0,0.63,1.87,2020
아이에이치큐,003560,"1,435",NAN,NAN,NAN,2020
S&T중공업,003570,"5,150",NAN,NAN,NAN,2020
넥스트사이언스,003580,"6,580",NAN,NAN,NAN,2020
방림,003610,"1,925",NAN,NAN,NAN,2020
쌍용자동차,003620,"4,050",NAN,NAN,NAN,2020
미창석유공업,003650,"60,200",NAN,NAN,NAN,2020
포스코케미칼,003670,"83,800",116.95,5.02,3.09,2020
한성기업,003680,"12,850",NAN,NAN,NAN,2020
코리안리,003690,"7,450",4.93,0.39,NAN,2020
삼영화학공업,003720,"2,045",NAN,NAN,NAN,2020
진양산업,003780,"4,185",NAN,NAN,NAN,2020
대한화섬,003830,"81,000",NAN,NAN,NAN,2020
보령제약,003850,"15,500",22.46,1.96,1.19,2020
남양유업,003920,"257,500",NAN,NAN,NAN,2020
사조대림,003960,"14,050",NAN,NAN,NAN,2020
롯데정밀화학,004000,"49,650",7.24,0.79,1.01,2020
현대제철,004020,"24,600",-25.93,0.19,0.18,2020
SG세계물산,004060,588,NAN,NAN,NAN,2020
신흥,004080,"9,120",NAN,NAN,NAN,2020
한국석유공업,004090,"96,700",NAN,NAN,NAN,2020
태양금속공업,004100,"1,010",NAN,NAN,NAN,2020
동방,004140,"1,965",NAN,NAN,NAN,2020
한솔홀딩스,004150,"3,360",4.07,0.32,0.31,2020
신세계,004170,"212,500",-373.58,0.39,0.42,2020
엔피씨,004250,"3,150",NAN,NAN,NAN,2020
남성,004270,"2,825",NAN,NAN,NAN,2020
현대약품,004310,"5,990",NAN,NAN,NAN,2020
세방,004360,"9,700",NAN,NAN,NAN,2020
농심,004370,"314,000",13.71,0.93,0.72,2020
삼익THK,004380,"10,700",NAN,NAN,NAN,2020
서울식품공업,004410,152,NAN,NAN,NAN,2020
송원산업,004430,"13,000",7.84,0.66,0.39,2020
삼일씨엔에스,004440,"10,100",NAN,NAN,NAN,2020
삼화왕관,004450,"38,850",NAN,NAN,NAN,2020
세방전지,004490,"27,600",NAN,NAN,NAN,2020
깨끗한나라,004540,"4,690",NAN,NAN,NAN,2020
현대비앤지스틸,004560,"7,380",NAN,NAN,NAN,2020
삼천리,004690,"78,300",12.03,0.23,0.09,2020
조광피혁,004700,"50,200",NAN,NAN,NAN,2020
한솔테크닉스,004710,"9,150",13.99,1.04,0.26,2020
우리들제약,004720,"14,950",NAN,NAN,NAN,2020
써니전자,004770,"4,685",NAN,NAN,NAN,2020
효성,004800,"73,000",16.7,0.57,0.52,2020
덕성,004830,"4,240",NAN,NAN,NAN,2020
DRB동일,004840,"6,500",NAN,NAN,NAN,2020
티웨이홀딩스,004870,937,NAN,NAN,NAN,2020
동일산업,004890,"69,000",NAN,NAN,NAN,2020
조광페인트,004910,"5,180",NAN,NAN,NAN,2020
씨아이테크,004920,897,NAN,NAN,NAN,2020
한신공영,004960,"13,150",NAN,NAN,NAN,2020
신라교역,004970,"9,550",NAN,NAN,NAN,2020
성신양회,004980,"6,910",23.86,0.42,0.28,2020
롯데지주,004990,"28,600",14.42,0.38,0.33,2020
휴스틸,005010,"6,680",NAN,NAN,NAN,2020
부산주공,005030,520,NAN,NAN,NAN,2020
코스모신소재,005070,"14,100",NAN,NAN,NAN,2020
삼광글라스,005090,"44,000",NAN,NAN,NAN,2020
한창,005110,"1,350",NAN,NAN,NAN,2020
빙그레,005180,"59,000",12.11,0.96,0.62,2020
동성화학,005190,"15,500",3.86,0.6,0.45,2020
녹십자홀딩스,005250,"23,300",NAN,NAN,NAN,2020
롯데칠성음료,005300,"90,000",23.98,0.58,0.31,2020
국동,005320,"4,150",NAN,NAN,NAN,2020
모나미,005360,"6,110",NAN,NAN,NAN,2020
현대자동차,005380,"178,500",12.08,0.49,0.37,2020
신성통상,005390,"1,635",32.19,0.99,0.23,2020
코스모화학,005420,"9,540",NAN,NAN,NAN,2020
한국공항,005430,"30,200",NAN,NAN,NAN,2020
현대그린푸드,005440,"7,420",6.38,0.33,0.23,2020
포스코,005490,"196,000",14.72,0.36,0.3,2020
삼진제약,005500,"28,850",NAN,NAN,NAN,2020
SPC삼립,005610,"61,000",39.28,1.58,0.21,2020
삼영전자공업,005680,"8,040",15.92,0.34,0.87,2020
파미셀,005690,"18,050",NAN,NAN,NAN,2020
넥센,005720,"3,935",NAN,NAN,NAN,2020
크라운해태홀딩스,005740,"9,090",NAN,NAN,NAN,2020
대림비앤코,005750,"4,970",NAN,NAN,NAN,2020
신영와코루,005800,"95,500",NAN,NAN,NAN,2020
풍산홀딩스,005810,"25,700",NAN,NAN,NAN,2020
원림,005820,"17,050",NAN,NAN,NAN,2020
DB손해보험,005830,"45,200",6.01,0.5,NAN,2020
에스엘,005850,"14,150",11.2,0.48,0.29,2020
휴니드테크놀러지스,005870,"5,750",NAN,NAN,NAN,2020
대한해운,005880,"16,900",9.17,0.42,0.43,2020
삼성전자,005930,"58,200",13.38,1.24,1.47,2020
NH투자증권,005940,"9,140",5.7,0.45,1.76,2020
이수화학,005950,"8,670",4.93,0.3,0.1,2020
동부건설,005960,"10,900",3.87,0.52,0.19,2020
동원산업,006040,"209,000",5.08,0.63,0.26,2020
화승인더스트리,006060,"8,310",8.33,0.89,0.33,2020
사조오양,006090,"8,460",NAN,NAN,NAN,2020
삼아알미늄,006110,"8,350",NAN,NAN,NAN,2020
SK디스커버리,006120,"63,900",NAN,NAN,NAN,2020
한국전자홀딩스,006200,668,NAN,NAN,NAN,2020
제주은행,006220,"3,020",NAN,NAN,NAN,2020
LS,006260,"52,500",11.03,0.38,0.16,2020
녹십자,006280,"221,500",47.5,2.17,1.83,2020
대원전선,006340,998,NAN,NAN,NAN,2020
GS건설,006360,"24,150",4.26,0.43,0.19,2020
대구백화점,006370,"7,570",NAN,NAN,NAN,2020
카프로,006380,"2,495",NAN,NAN,NAN,2020
한일현대시멘트,006390,"26,350",NAN,NAN,NAN,2020
삼성SDI,006400,"433,500",54.55,2.27,2.64,2020
인스코비,006490,"2,545",NAN,NAN,NAN,2020
대림통상,006570,"4,145",NAN,NAN,NAN,2020
대한유화,006650,"166,500",10.1,0.58,0.57,2020
삼성공조,006660,"6,540",NAN,NAN,NAN,2020
영풍제지,006740,"3,570",NAN,NAN,NAN,2020
미래에셋대우,006800,"8,480",7.68,0.57,2.54,2020
AK홀딩스,006840,"17,550",NAN,NAN,NAN,2020
신송홀딩스,006880,"3,525",NAN,NAN,NAN,2020
태경케미컬,006890,"8,460",NAN,NAN,NAN,2020
우성사료,006980,"3,060",NAN,NAN,NAN,2020
GS리테일,007070,"33,500",14.03,0.96,0.29,2020
일신석재,007110,"2,185",NAN,NAN,NAN,2020
미래아이앤지,007120,346,NAN,NAN,NAN,2020
사조산업,007160,"29,100",NAN,NAN,NAN,2020
벽산,007210,"1,920",NAN,NAN,NAN,2020
한국특수형강,007280,"1,845",NAN,NAN,NAN,2020
오뚜기,007310,"568,000",14.11,1.41,0.81,2020
디티알오토모티브,007340,"22,450",NAN,NAN,NAN,2020
에이프로젠 KIC,007460,"1,830",NAN,NAN,NAN,2020
샘표,007540,"47,750",NAN,NAN,NAN,2020
일양약품,007570,"79,200",NAN,NAN,NAN,2020
동방아그로,007590,"6,240",NAN,NAN,NAN,2020
선도전기,007610,"2,710",NAN,NAN,NAN,2020
폴루스바이오팜,007630,"1,225",NAN,NAN,NAN,2020
이수페타시스,007660,"4,505",46.48,2.58,0.33,2020
국도화학,007690,"44,300",NAN,NAN,NAN,2020
F&F,007700,"89,100",14.32,2.44,1.6,2020
코리아써키트,007810,"13,800",11.05,0.77,0.35,2020
서연,007860,"7,740",NAN,NAN,NAN,2020
태평양물산,007980,"1,700",NAN,NAN,NAN,2020
사조동아원,008040,863,NAN,NAN,NAN,2020
대덕,008060,"6,160",NAN,NAN,NAN,2020
대동전자,008110,"4,480",10.44,0.32,1.04,2020
이건산업,008250,"7,920",NAN,NAN,NAN,2020
NI스틸,008260,"2,175",NAN,NAN,NAN,2020
남선알미늄,008350,"5,270",NAN,NAN,NAN,2020
문배철강,008420,"2,640",NAN,NAN,NAN,2020
서흥,008490,"56,600",10.93,1.7,1.15,2020
일정실업,008500,"13,300",NAN,NAN,NAN,2020
메리츠증권,008560,"3,245",4.14,0.45,1.58,2020
윌비스,008600,"1,190",NAN,NAN,NAN,2020
아남전자,008700,"1,820",NAN,NAN,NAN,2020
율촌화학,008730,"15,550",NAN,NAN,NAN,2020
호텔신라,008770,"76,100",-15.65,4.16,0.92,2020
금비,008870,"57,200",NAN,NAN,NAN,2020
한미사이언스,008930,"58,800",NAN,NAN,NAN,2020
동양철관,008970,"1,065",NAN,NAN,NAN,2020
케이씨티시,009070,"2,425",NAN,NAN,NAN,2020
경인전자,009140,"19,950",NAN,NAN,NAN,2020
삼성전기,009150,"139,000",20.22,1.76,1.25,2020
SIMPAC,009160,"2,380",NAN,NAN,NAN,2020
한솔로지스틱스,009180,"1,935",NAN,NAN,NAN,2020
대양금속,009190,"3,560",NAN,NAN,NAN,2020
무림페이퍼,009200,"2,365",NAN,NAN,NAN,2020
한샘,009240,"107,000",36.49,3.86,1.25,2020
신원,009270,"1,435",NAN,NAN,NAN,2020
광동제약,009290,"9,720",NAN,NAN,NAN,2020
참엔지니어링,009310,"1,260",NAN,NAN,NAN,2020
대우부품,009320,"2,715",NAN,NAN,NAN,2020
태영건설,009410,"9,890",NAN,NAN,NAN,2020
한올바이오파마,009420,"34,000",102.08,11.03,17.06,2020
KC그린홀딩스,009440,"3,720",NAN,NAN,NAN,2020
경동나비엔,009450,"52,700",11.99,1.9,0.76,2020
한창제지,009460,"2,320",NAN,NAN,NAN,2020
삼화전기,009470,"18,400",NAN,NAN,NAN,2020
한국조선해양,009540,"82,700",24.32,0.45,0.37,2020
무림P&P,009580,"3,080",14.78,0.31,0.32,2020
모토닉,009680,"11,850",NAN,NAN,NAN,2020
삼정펄프,009770,"28,000",NAN,NAN,NAN,2020
엔케이물산,009810,363,NAN,NAN,NAN,2020
한화솔루션,009830,"38,450",14.14,1.0,0.71,2020
영원무역홀딩스,009970,"36,950",3.31,0.18,0.2,2020
한국내화,010040,"3,270",NAN,NAN,NAN,2020
우리종금,010050,511,NAN,NAN,NAN,2020
OCI,010060,"57,000",-13.58,0.53,0.68,2020
한국프랜지공업,010100,"1,985",NAN,NAN,NAN,2020
엘에스일렉트릭,010120,"56,500",16.35,1.19,0.71,2020
고려아연,010130,"376,500",12.2,0.99,1.01,2020
삼성중공업,010140,"5,330",-3.41,0.76,0.45,2020
우진아이엔에스,010400,"7,490",NAN,NAN,NAN,2020
한솔피엔에스,010420,"1,475",NAN,NAN,NAN,2020
지코,010580,306,NAN,NAN,NAN,2020
웰바이오텍,010600,"2,300",NAN,NAN,NAN,2020
현대미포조선,010620,"29,700",15.51,0.5,0.41,2020
진양폴리우레탄,010640,"3,090",NAN,NAN,NAN,2020
화천기계,010660,"2,885",NAN,NAN,NAN,2020
화신,010690,"2,840",NAN,NAN,NAN,2020
평화홀딩스,010770,"3,340",NAN,NAN,NAN,2020
아이에스동서,010780,"40,850",11.18,0.95,1.02,2020
퍼스텍,010820,"2,065",NAN,NAN,NAN,2020
S-Oil,010950,"51,600",-8.01,1.01,0.33,2020
삼호개발,010960,"3,950",NAN,NAN,NAN,2020
진원생명과학,011000,"29,650",NAN,NAN,NAN,2020
LG이노텍,011070,"155,000",10.88,1.45,0.41,2020
에넥스,011090,"1,005",NAN,NAN,NAN,2020
CJ씨푸드,011150,"4,460",NAN,NAN,NAN,2020
롯데케미칼,011170,"196,500",32.98,0.48,0.55,2020
HMM,011200,"7,210",NAN,NAN,NAN,2020
현대위아,011210,"40,500",15.34,0.35,0.17,2020
삼화전자공업,011230,"2,910",NAN,NAN,NAN,2020
태림포장,011280,"4,485",NAN,NAN,NAN,2020
성안,011300,357,NAN,NAN,NAN,2020
유니켐,011330,"1,385",NAN,NAN,NAN,2020
부산산업,011390,"122,000",NAN,NAN,NAN,2020
갤럭시아에스엠,011420,"1,405",NAN,NAN,NAN,2020
한농화성,011500,"6,610",NAN,NAN,NAN,2020
유양디앤유,011690,"1,220",NAN,NAN,NAN,2020
한신기계공업,011700,"1,580",NAN,NAN,NAN,2020
현대종합상사,011760,"14,400",5.9,0.5,0.06,2020
금호석유화학,011780,"110,000",7.93,1.12,0.75,2020
SKC,011790,"83,000",18.36,1.47,1.1,2020
STX,011810,"5,270",NAN,NAN,NAN,2020
신성이엔지,011930,"2,055",22.17,2.43,0.76,2020
DB,012030,702,NAN,NAN,NAN,2020
영흥,012160,"1,065",NAN,NAN,NAN,2020
키위미디어그룹,012170,600,NAN,NAN,NAN,2020
계양전기,012200,"3,115",NAN,NAN,NAN,2020
영화금속,012280,"1,540",NAN,NAN,NAN,2020
경동인베스트,012320,"26,850",NAN,NAN,NAN,2020
현대모비스,012330,"230,000",12.7,0.65,0.61,2020
한화에어로스페이스,012450,"25,400",10.53,0.44,0.25,2020
더존비즈온,012510,"104,500",57.42,7.81,10.22,2020
센트럴인사이트,012600,"7,000",NAN,NAN,NAN,2020
경인양행,012610,"7,130",NAN,NAN,NAN,2020
HDC,012630,"10,600",2.1,0.24,0.15,2020
모나리자,012690,"5,140",NAN,NAN,NAN,2020
에스원,012750,"87,500",21.12,2.41,1.48,2020
대창,012800,"1,085",NAN,NAN,NAN,2020
세우글로벌,013000,"3,280",NAN,NAN,NAN,2020
일성건설,013360,927,NAN,NAN,NAN,2020
화승알앤에이,013520,"2,045",NAN,NAN,NAN,2020
디와이,013570,"4,150",NAN,NAN,NAN,2020
계룡건설산업,013580,"20,900",NAN,NAN,NAN,2020
까뮤이앤씨,013700,"1,160",NAN,NAN,NAN,2020
지엠비코리아,013870,"7,290",NAN,NAN,NAN,2020
지누스,013890,"82,900",12.87,2.59,1.2,2020
한익스프레스,014130,"5,220",NAN,NAN,NAN,2020
대영포장,014160,"1,070",NAN,NAN,NAN,2020
금강공업,014280,"3,975",NAN,NAN,NAN,2020
영보화학,014440,"3,620",NAN,NAN,NAN,2020
극동유화,014530,"3,185",NAN,NAN,NAN,2020
태경비케이,014580,"3,395",NAN,NAN,NAN,2020
한솔케미칼,014680,"149,500",13.77,2.71,2.73,2020
사조씨푸드,014710,"4,480",NAN,NAN,NAN,2020
한라,014790,"3,295",3.17,0.4,0.09,2020
동원시스템즈,014820,"23,400",10.16,0.97,0.55,2020
유니드,014830,"44,650",5.76,NAN,0.45,2020
성문전자,014910,"1,915",NAN,NAN,NAN,2020
인디에프,014990,"1,790",NAN,NAN,NAN,2020
이스타코,015020,631,NAN,NAN,NAN,2020
대창단조,015230,"32,350",NAN,NAN,NAN,2020
에이엔피,015260,167,NAN,NAN,NAN,2020
부산도시가스,015350,"50,400",NAN,NAN,NAN,2020
예스코홀딩스,015360,"35,300",NAN,NAN,NAN,2020
쎌마테라퓨틱스,015540,"8,390",NAN,NAN,NAN,2020
큐로,015590,577,NAN,NAN,NAN,2020
한국전력공사,015760,"20,400",6.85,0.19,0.22,2020
일진홀딩스,015860,"5,040",13.09,0.47,0.27,2020
태경산업,015890,"5,040",NAN,NAN,NAN,2020
대현,016090,"1,760",NAN,NAN,NAN,2020
삼성증권,016360,"30,600",7.01,0.53,2.12,2020
KG동부제철,016380,"8,240",NAN,NAN,NAN,2020
한세예스24홀딩스,016450,"5,570",10.27,0.37,0.08,2020
환인제약,016580,"15,100",NAN,NAN,NAN,2020
신대양제지,016590,"52,400",NAN,NAN,NAN,2020
DB금융투자,016610,"3,885",NAN,NAN,NAN,2020
대성홀딩스,016710,"19,350",NAN,NAN,NAN,2020
두올,016740,"3,450",NAN,NAN,NAN,2020
퍼시스,016800,"28,600",NAN,NAN,NAN,2020
웅진,016880,"1,085",NAN,NAN,NAN,2020
광명전기,017040,"1,870",NAN,NAN,NAN,2020
명문제약,017180,"6,980",NAN,NAN,NAN,2020
우신시스템,017370,"3,170",NAN,NAN,NAN,2020
서울도시가스,017390,"77,600",NAN,NAN,NAN,2020
수산중공업,017550,"1,680",NAN,NAN,NAN,2020
SK텔레콤,017670,"238,000",13.05,0.82,1.04,2020
현대엘리베이터,017800,"40,750",22.17,1.67,0.94,2020
풀무원,017810,"16,750",24.26,1.32,0.27,2020
광전자,017900,"2,150",NAN,NAN,NAN,2020
E1,017940,"45,300",4.53,0.24,0.06,2020
한국카본,017960,"9,540",8.56,1.18,0.98,2020
애경산업,018250,"20,350",31.25,1.59,0.89,2020
삼성에스디에스,018260,"169,500",27.31,1.87,1.23,2020
조일알미늄,018470,638,NAN,NAN,NAN,2020
동원금속,018500,703,2.0,0.52,0.07,2020
SK가스,018670,"97,300",4.0,0.49,0.21,2020
한온시스템,018880,"12,350",45.65,2.8,1.02,2020
신풍제약,019170,"126,500",NAN,NAN,NAN,2020
티에이치엔,019180,"2,415",NAN,NAN,NAN,2020
세아특수강,019440,"10,600",NAN,NAN,NAN,2020
하이트론씨스템즈,019490,"2,340",NAN,NAN,NAN,2020
대교,019680,"3,900",-41.82,0.59,0.51,2020
한섬,020000,"30,250",8.64,0.67,0.6,2020
키다리스튜디오,020120,"9,650",NAN,NAN,NAN,2020
일진머티리얼즈,020150,"45,150",34.07,2.26,3.3,2020
아시아나항공,020560,"3,920",-0.98,0.85,0.21,2020
일진디스플,020760,"3,660",-5.01,3.51,1.12,2020
서원,021050,"3,475",NAN,NAN,NAN,2020
코웨이,021240,"79,300",14.0,4.11,1.81,2020
세원정공,021820,"8,090",17.59,0.16,0.52,2020
삼원강재,023000,"2,410",NAN,NAN,NAN,2020
MH에탄올,023150,"7,550",NAN,NAN,NAN,2020
한국종합기술,023350,"4,180",NAN,NAN,NAN,2020
동남합성,023450,"36,950",NAN,NAN,NAN,2020
롯데쇼핑,023530,"78,500",-10.24,0.2,0.13,2020
다우기술,023590,"21,450",NAN,NAN,NAN,2020
인지컨트롤스,023800,"9,420",NAN,NAN,NAN,2020
인팩,023810,"4,800",NAN,NAN,NAN,2020
에쓰씨엔지니어링,023960,"1,335",NAN,NAN,NAN,2020
WISCOM,024070,"2,240",NAN,NAN,NAN,2020
디씨엠,024090,"10,850",NAN,NAN,NAN,2020
기업은행,024110,"8,010",3.16,0.19,0.51,2020
한국콜마홀딩스,024720,"26,800",NAN,NAN,NAN,2020
대원화성,024890,"1,615",NAN,NAN,NAN,2020
덕양산업,024900,"1,875",NAN,NAN,NAN,2020
KPX케미칼,025000,"47,400",5.93,0.46,0.34,2020
에스제이엠홀딩스,025530,"2,620",NAN,NAN,NAN,2020
한국단자공업,025540,"44,950",NAN,NAN,NAN,2020
미래산업,025560,"3,300",NAN,NAN,NAN,2020
제이준코스메틱,025620,"2,685",NAN,NAN,NAN,2020
한솔홈데코,025750,"1,425",NAN,NAN,NAN,2020
이구산업,025820,"1,550",NAN,NAN,NAN,2020
