"인베니아","079950","1,900","36.73","0.98","0.3","2019"
"인텍플러스","064290","14,250","33.05","8.19","4.41","2019"
"자비스","254120","1,720","-4.4","2.1","1.88","2019"
"자이글","234920","2,970","-1.34","0.78","1.35","2019"
"정상제이엘에스","040420","6,090","12.4","1.49","1.02","2019"
"제노포커스","187420","16,300","-64.72","6.35","23.89","2019"
"제우스","079370","12,150","8.88","0.55","0.39","2019"
"제이엠티","094970","2,655","44.47","0.8","0.53","2019"
"제이웨이","058420","841","-5.78","1.35","1.52","2019"
"제일제강","023440","1,740","-14.66","0.84","2.04","2019"
"제주반도체","080220","2,850","-16.65","0.91","0.5","2019"
"젬백스","082270","22,400","-9.36","9.07","20.19","2019"
"조아제약","034940","5,810","-150.24","3.2","2.45","2019"
"주성엔지니어링","036930","6,500","11.79","1.27","1.21","2019"
"지엔씨에너지","119850","5,310","10.68","0.93","0.51","2019"
"지엔코","065060","1,205","-5.47","0.8","0.76","2019"
"캐스텍코리아","071850","3,080","-8.95","0.42","0.27","2019"
"케이비제20호스팩","342550","1,990","NAN","1.66","NAN","2019"
"케이피엠테크","042040","1,515","-4.06","1.34","8.1","2019"
"켄코아에어로스페이스","274090","7,510","-7.55","1.7","1.24","2019"
"코렌","078650","816","-4.01","0.69","0.51","2019"
"코윈테크","282880","22,050","11.93","1.97","2.24","2019"
"코프라","126600","3,420","8.02","0.66","0.39","2019"
"키네마스터","139670","11,400","1544.24","12.35","7.96","2019"
"토탈소프트","045340","5,080","16.72","3.85","3.68","2019"
"투비소프트","079970","1,730","-2.15","0.97","1.13","2019"
"트루윈","105550","3,210","-12.01","1.55","1.3","2019"
"특수건설","026150","6,200","117.84","1.09","0.49","2019"
"티앤알바이오팹","246710","13,950","-18.48","4.7","89.58","2019"
"티에스이","131290","35,900","24.82","2.04","2.07","2019"
"파세코","037070","11,600","18.88","2.14","0.9","2019"
"파커스","065690","2,905","-10.68","0.49","0.4","2019"
"팍스넷","038160","862","-0.33","0.74","0.92","2019"
"판타지오","032800","825","-3.8","2.75","3.24","2019"
"패션플랫폼","225590","1,170","7.6","0.79","0.39","2019"
"푸드웰","005670","5,190","1.62","0.63","0.36","2019"
"프로스테믹스","203690","4,230","-60.38","6.83","27.21","2019"
"피델릭스","032580","1,320","-28.93","0.96","0.62","2019"
"피에스엠씨","024850","790","-33.99","1.61","0.7","2019"
"하나금융15호스팩","341160","2,020","NAN","1.41","NAN","2019"
"하이즈항공","221840","3,430","16.4","0.78","0.82","2019"
"한국맥널티","222980","7,270","-90.42","2.38","1.69","2019"
"한국코퍼레이션","050540","282","-1.03","0.28","0.09","2019"
"한양디지텍","078350","5,350","-4.18","1.85","0.79","2019"
"한일진공","123840","631","-1.12","0.36","1.35","2019"
"한일화학","007770","9,290","19.18","0.35","0.3","2019"
"해덕파워웨이","102210","1,100","-6.05","0.73","2.14","2019"
"현대바이오","048410","11,350","491.54","8.37","13.06","2019"
"화성밸브","039610","4,985","17.89","0.71","0.76","2019"
"휴맥스","115160","5,000","5.89","0.28","0.1","2019"
"APS홀딩스","054620","9,070","-40.21","0.86","7.97","2019"
"CJ ENM","035760","118,100","44.19","0.82","0.68","2019"
"CMG제약","058820","4,400","197.14","3.39","10.43","2019"
"CS","065770","2,580","-97.19","2.23","1.51","2019"
"CSA 코스믹","083660","4,170","-10.84","4.99","1.28","2019"
"EG","037370","7,920","-99.0","1.77","0.88","2019"
"GH신소재","130500","8,850","44.25","2.27","1.45","2019"
"HRS","036640","3,715","60.76","0.83","0.91","2019"
"KNN","058400","2,565","41.94","1.73","4.78","2019"
"MP그룹","065150","1,315","-37.95","3.0","0.97","2019"
"NICE평가정보","030190","18,200","27.08","4.93","2.69","2019"
"PI첨단소재","178920","28,650","47.53","3.35","3.76","2019"
"PN풍년","024940","3,955","7.32","1.04","0.72","2019"
"SCI평가정보","036120","4,855","33.79","7.06","3.28","2019"
"SM C&C","048550","1,630","40.35","1.32","0.92","2019"
"UCI","038340","2,720","-10.47","2.42","4.82","2019"
"감마누","192410","4,415","35.06","2.2","3.36","2019"
"강스템바이오텍","217730","8,100","-6.4","2.46","28.15","2019"
"게임빌","063080","32,650","18.25","0.85","1.8","2019"
"경남바이오파마","044480","4,345","-15.61","0.61","1.5","2019"
"경남제약헬스케어","223310","3,320","-7.51","0.69","2.39","2019"
"광림","014200","1,600","-6.05","0.93","0.58","2019"
"국영지앤엠","006050","2,365","75.02","1.56","1.13","2019"
"나노엔텍","039860","10,950","50.97","7.09","11.05","2019"
"나이벡","138610","22,150","-81.24","8.01","23.59","2019"
"남화토건","091590","14,100","32.46","1.19","3.08","2019"
"네오팜","092730","28,650","12.25","2.22","2.83","2019"
"넥스턴","089140","8,300","16.95","0.98","3.03","2019"
"넵튠","217270","11,700","-13.15","4.41","15.19","2019"
"노바렉스","194700","43,350","26.92","4.25","2.45","2019"
"녹원씨엔아이","065560","5,830","-9.84","1.32","1.45","2019"
"누리텔레콤","040160","6,210","8.41","1.09","0.51","2019"
"뉴파워프라즈마","144960","5,590","43.51","1.71","3.83","2019"
"대성파인텍","104040","1,210","29.13","0.71","1.01","2019"
"대아티아이","045390","6,020","186.23","4.43","3.75","2019"
"대주전자재료","078600","51,300","-1066.38","9.09","6.41","2019"
"대창솔루션","096350","317","-10.59","0.77","0.78","2019"
"덕산네오룩스","213420","33,200","41.52","4.99","8.14","2019"
"데브시스터즈","194480","7,930","-6.39","0.87","2.36","2019"
"동아엘텍","088130","8,450","5.89","0.43","0.44","2019"
"디알텍","214680","1,530","83.26","2.0","1.57","2019"
"디엠티","134580","2,125","-5.56","0.97","0.74","2019"
"딜리","131180","1,435","20.06","0.73","1.04","2019"
"럭슬","033600","179","-0.27","0.18","0.13","2018"
"레드로버","060300","610","-0.35","5.95","2.8","2019"
"레드캡투어","038390","13,650","5.28","0.71","0.45","2019"
"레이언스","228850","11,150","13.41","0.95","1.47","2019"
"로보로보","215100","5,060","81.87","3.66","6.53","2019"
"매일홀딩스","005990","7,930","1.62","0.19","0.07","2019"
"머큐리","100590","10,100","64.83","2.1","1.34","2019"
"메디앙스","014100","4,195","1.24","0.61","0.5","2019"
"메타바이오메드","059210","2,800","18.56","1.22","1.12","2019"
"멕아이씨에스","058110","45,800","-144.46","58.47","19.04","2019"
"모두투어","080160","10,850","89.16","1.34","0.69","2019"
"무림SP","001810","2,180","34.47","0.24","0.35","2019"
"미래에셋대우스팩3호","328380","1,990","NAN","1.02","NAN","2019"
"미래에셋벤처투자","100790","3,810","12.61","1.14","1.9","2019"
"미코","059090","14,450","20.57","2.68","1.92","2019"
"바른테크놀로지","029480","962","-9.15","2.57","1.6","2019"
"부스타","008470","5,020","12.06","0.57","0.44","2019"
"비즈니스온","138580","14,700","31.89","3.76","8.94","2019"
"사람인에이치알","143240","22,000","10.06","2.3","2.74","2019"
"삼륭물산","014970","9,230","232.67","1.95","1.57","2019"
"삼양옵틱스","225190","9,180","6.81","2.36","1.46","2019"
"삼영이엔씨","065570","7,640","-7.15","0.89","1.82","2019"
"삼일","032280","2,070","10.17","0.52","0.35","2019"
"삼일기업공사","002290","2,720","10.22","0.57","0.44","2019"
"삼지전자","037460","11,600","5.58","0.57","0.13","2019"
"삼진","032750","8,760","4.34","0.69","0.39","2019"
"삼화네트웍스","046390","1,425","87.63","1.76","1.13","2019"
"상보","027580","1,230","-5.52","1.95","1.17","2019"
"상신이디피","091580","12,400","32.72","2.53","1.11","2019"
"서린바이오","038070","13,850","12.45","1.81","2.04","2019"
"서울바이오시스","092190","24,350","587.06","4.7","2.51","2019"
"서호전기","065710","21,950","7.39","1.51","1.74","2019"
"성우하이텍","015750","2,910","7.89","0.18","0.07","2019"
"세경하이테크","148150","23,650","13.05","1.98","0.98","2019"
"세명전기","017510","3,745","16.79","0.8","3.09","2019"
"셀리버리","268600","219,100","-87.42","62.76","815.89","2019"
"셀바스AI","108860","2,670","-6.85","1.34","1.66","2019"
"손오공","066910","1,590","-22.51","1.75","0.58","2019"
"솔루에타","154040","3,025","-11.55","0.56","0.15","2019"
"수성","084180","1,500","-3.8","1.21","0.87","2019"
"슈프리마","236200","30,450","8.46","1.61","3.04","2019"
"신라에스지","025870","9,180","52.46","2.32","0.41","2019"
"신라젠","215600","12,100","-7.59","14.12","94.48","2019"
"신영스팩5호","323280","2,025","-70.98","1.03","NAN","2019"
"신한제6호스팩","333050","2,000","-100.2","1.1","NAN","2019"
"아가방컴퍼니","013990","2,710","-5.64","0.66","0.66","2019"
"아모텍","052710","32,300","786.75","1.58","1.27","2019"
"아미코젠","092040","42,250","-4057.48","5.12","7.04","2019"
"아이에이","038880","409","82.28","1.65","1.46","2019"
"아이에이네트웍스","123010","1,770","-7.83","7.93","11.31","2019"
"아이오케이","078860","1,825","-11.03","0.84","1.9","2019"
"아이톡시","052770","4,460","-11.21","6.25","8.56","2019"
"액트로","290740","11,850","8.14","1.56","1.1","2019"
"앱클론","174900","35,700","197.06","14.47","35.58","2019"
"에스에스알","275630","5,350","28.18","1.25","2.28","2019"
"에스제이그룹","306040","15,350","11.56","2.18","1.38","2019"
"에스제이케이","080440","498","-0.61","0.5","1.62","2019"
"에스티팜","237690","64,500","-65.04","3.96","12.9","2019"
"에이앤티앤","050320","1,010","-8.17","5.32","228.89","2019"
"에이치엘비","028300","88,500","-71.81","22.66","111.64","2019"
"에이프런티어","036180","1,205","-4.61","0.89","0.48","2019"
"에프알텍","073540","6,030","-40.44","2.2","2.62","2019"
"에프에스티","036810","20,850","23.05","3.73","3.36","2019"
"엑스큐어","070300","4,810","27.25","1.52","2.66","2019"
"엔시트론","101400","1,245","-3.34","1.86","3.09","2019"
"엔에이치스팩14호","319400","2,010","173.26","1.04","NAN","2019"
"연우","115960","17,200","12.69","1.02","0.72","2019"
"영신금속","007530","2,045","4.52","0.63","0.22","2019"
"예림당","036000","2,450","-1.15","0.17","0.07","2019"
"오르비텍","046120","3,070","73.04","1.06","0.98","2019"
"오성첨단소재","052420","2,355","10.0","0.84","2.19","2019"
"오션브릿지","241790","15,650","13.73","2.3","2.07","2019"
"우리바이오","082850","3,040","22.39","1.07","0.08","2019"
"우리손에프앤지","073560","2,200","35.42","0.81","0.68","2019"
"우수AMS","066590","4,470","367.94","1.83","0.44","2019"
"원일특강","012620","8,650","3.84","0.32","0.15","2019"
"위더스제약","330350","21,200","18.89","3.14","3.18","2019"
"윈하이텍","192390","2,880","-3.93","0.59","0.36","2019"
"윌링스","313760","11,600","18.19","1.56","1.31","2019"
"유니테스트","086390","14,900","12.4","1.96","1.59","2019"
"유안타제6호스팩","340360","1,980","NAN","1.03","NAN","2019"
"육일씨엔에쓰","191410","3,085","-3.7","0.78","0.47","2019"
"이글루시큐리티","067920","4,885","26.86","1.11","0.71","2019"
"이글벳","044960","9,020","95.03","3.21","3.31","2019"
"이녹스","088390","9,400","-4.65","0.67","2.12","2019"
"이랜시스","264850","1,995","49.06","2.23","1.03","2019"
"이에스에이","052190","295","-0.53","0.39","5.0","2019"
"이엠앤아이","083470","1,585","1.02","6.14","3.73","2019"
"이엠텍","091120","13,750","-552.1","1.21","0.82","2019"
"이즈미디어","181340","3,550","-13.89","0.7","0.37","2019"
"이지케어텍","099750","19,500","32.77","2.7","2.27","2019"
"인선이엔티","060150","9,900","22.9","1.84","2.07","2019"
"인포마크","175140","5,980","-2.0","1.9","0.29","2019"
"인포바인","115310","18,150","6.44","0.68","3.0","2019"
"인포뱅크","039290","6,840","49.56","1.07","0.5","2019"
"잉크테크","049550","3,070","-17.56","1.37","0.83","2019"
"전진바이오팜","110020","7,660","-24.49","12.67","9.42","2019"
"정다운","208140","2,980","67.98","1.21","0.49","2019"
"제넨바이오","072520","5,390","-9.13","17.7","19.38","2019"
"제놀루션","225220","33,450","-350.89","40.49","26.32","2019"
"제이스텍","090470","7,940","105.37","0.89","0.91","2019"
"제일바이오","052670","8,940","67.05","4.24","5.83","2019"
"젬백스지오","041590","665","-0.74","0.57","2.31","2019"
"줌인터넷","239340","3,665","-8.32","3.47","3.97","2019"
"지니뮤직","043610","3,555","28.3","1.35","0.9","2019"
"지니언스","263860","5,510","16.79","1.54","2.09","2019"
"지란지교시큐리티","208350","5,020","10.55","0.51","0.63","2019"
"지스마트글로벌","114570","620","-0.09","0.15","0.57","2019"
"참좋은여행","094850","5,060","3.09","0.73","1.14","2019"
"천보","278280","163,800","70.91","7.78","12.11","2019"
"초록뱀","047820","1,550","15.68","1.29","2.88","2019"
"케이비제19호스팩","330990","1,995","NAN","1.05","NAN","2019"
"케이씨피드","025880","1,950","-5.01","0.62","0.51","2019"
"케이엔더블유","105330","7,010","-6.3","1.18","0.43","2019"
"케이피티유","054410","5,180","-32.76","0.8","1.08","2019"
"코너스톤네트웍스","033110","204","-0.49","0.7","1.88","2019"
"코데즈컴바인","047770","2,580","14.15","2.3","2.73","2019"
"코메론","049430","8,700","5.5","0.56","1.18","2019"
"코미팜","041960","15,300","-41.98","12.85","27.55","2019"
"코아시아","045970","9,460","20.1","1.74","0.56","2019"
"코오롱생명과학","102940","36,050","-4.46","4.07","2.77","2019"
"코웰패션","033290","6,120","10.18","2.16","1.4","2019"
"코위버","056360","10,500","4.99","0.87","0.91","2019"
"콜마비앤에이치","200130","68,500","36.93","7.95","4.61","2019"
"큐브엔터","182360","5,150","136.86","7.78","4.59","2019"
"크로바하이텍","043590","1,490","-4.63","2.17","0.98","2019"
"클리오","237880","16,450","96.25","1.92","1.11","2019"
"키움제5호스팩","311270","2,010","NAN","1.0","NAN","2019"
"테고사이언스","191420","30,600","309.29","5.17","39.27","2019"
"테라사이언스","073640","2,220","-43.92","4.61","7.59","2019"
"테스나","131970","82,600","26.44","3.46","5.85","2019"
"티에스아이","277880","15,150","-9.75","4.82","1.93","2019"
"파루","043200","2,540","457.25","2.01","1.72","2019"
"파멥신","208340","25,100","-34.01","5.12","NAN","2019"
"파워로직스","047310","7,120","4.46","1.02","0.22","2019"
"파인디지털","038950","5,380","-549.35","0.61","0.57","2019"
"팬엔터테인먼트","068050","6,760","84.46","1.94","2.31","2019"
"펌텍코리아","251970","15,850","8.58","1.06","1.12","2019"
"풍강","093380","2,800","23.05","0.45","0.34","2019"
"플레이디","237820","9,910","13.55","2.21","2.32","2019"
"플리트 엔터테인먼트","204630","2,350","-11.8","1.63","1.66","2019"
"피에스텍","002230","3,780","29.74","0.52","1.47","2019"
"하나마이크론","067310","6,380","12.18","0.75","0.35","2019"
"한국경제TV","039340","5,060","7.76","0.95","1.5","2019"
"한국바이오젠","318000","8,850","-51.39","2.8","3.89","2019"
"한국비엔씨","256840","5,370","-45.96","8.99","14.02","2019"
"한국아트라스비엑스","023890","49,000","8.44","1.22","0.69","2019"
"한국알콜","017890","17,000","11.44","1.1","1.26","2019"
"한국정보인증","053300","6,970","30.59","2.55","5.1","2019"
"한국정보통신","025770","9,010","13.98","1.69","0.69","2019"
"한국파마","032300","15,050","24.04","4.97","2.0","2019"
"한국팩키지","037230","3,760","52.22","2.36","1.61","2019"
"한글과컴퓨터","030520","20,000","22.12","1.46","1.53","2019"
"한일단조","024740","1,890","16.14","0.49","0.4","2019"
"한컴위드","054920","4,365","3.65","0.98","7.8","2019"
"한탑","002680","1,770","-3.26","1.12","0.4","2019"
"현진소재","053660","400","-0.28","-2.15","0.18","2019"
"형지I&C","011080","1,250","-486.95","2.15","0.48","2019"
"휴네시온","290270","4,935","26.34","1.98","2.52","2019"
"휴맥스홀딩스","028080","3,570","7.74","0.29","4.83","2019"
"흥국에프엔비","189980","1,730","11.98","0.99","1.18","2019"
"DB금융스팩7호","322780","2,050","NAN","1.1","NAN","2019"
"EMW","079190","2,780","441.8","2.96","1.44","2019"
"IBKS제10호스팩","299170","2,090","NAN","1.09","NAN","2019"
"JTC","950170","3,955","17.31","0.57","0.27","2019"
"KCC건설","021320","7,370","5.59","0.42","0.1","2019"
"KCI","036670","11,500","11.37","1.99","1.86","2019"
"KD","044180","495","4.17","1.18","0.46","2019"
"KG ETS","151860","4,345","1.6","0.65","0.97","2019"
"KG모빌리언스","046440","12,500","21.24","1.57","1.95","2019"
"KMH","122450","8,380","7.71","0.38","0.74","2019"
"NEW","160550","3,940","-9.91","0.9","0.74","2019"
"SBI핀테크솔루션즈","950110","7,140","18.73","4.58","2.23","2019"
"SGA솔루션즈","184230","900","-1.15","1.99","0.73","2019"
"SM Life Design","063440","1,900","-28.52","1.75","2.31","2019"
"W홀딩컴퍼니","052300","250","-2.43","0.5","2.39","2019"
"교보9호스팩","331520","2,005","NAN","1.08","NAN","2019"
"나노신소재","121600","45,400","84.91","5.25","10.07","2019"
"나인테크","267320","2,590","21.34","9.14","1.19","2019"
"넥스트아이","137940","1,410","-36.24","0.97","1.24","2019"
"넥슨지티","041140","18,200","222.0","5.98","21.32","2019"
"노터스","278650","26,100","41.52","4.44","4.15","2019"
"누리플랜","069140","5,390","-9.21","1.08","0.32","2019"
"뉴프라이드","900100","717","-2.22","2.09","1.81","2019"
"다산네트웍스","039560","13,150","-44.4","1.82","0.94","2019"
"다원시스","068240","23,100","148.13","2.95","3.55","2019"
"대원산업","005710","5,160","2.56","0.33","0.16","2019"
"대유","290380","12,650","23.37","1.81","3.86","2019"
"덕신하우징","090410","1,295","34.59","0.71","0.35","2019"
"데일리블록체인","139050","669","-2.75","0.47","0.41","2019"
"덴티스","261200","1,660","302.0","3.47","2.0","2019"
"동신건설","025950","13,300","139.65","1.28","4.65","2019"
"동일기연","032960","9,300","15.09","0.61","1.09","2019"
"듀오백","073190","2,990","-11.93","1.31","1.13","2019"
"디지아이","043360","2,310","-6.11","0.46","1.35","2019"
"디지털대성","068930","6,980","8.29","1.67","1.12","2019"
"디티앤씨","187220","6,910","-17.6","0.89","1.03","2019"
"라이브플렉스","050120","648","-3.9","0.73","1.23","2019"
"램테크놀러지","171010","6,830","24.7","2.22","1.82","2019"
"레고켐바이오","141080","53,700","92.12","9.94","20.03","2019"
"로고스바이오","238120","13,250","952.54","4.56","12.21","2019"
"로보스타","090360","12,450","-26.97","1.26","0.69","2019"
"리드코프","012700","6,850","4.46","0.49","0.37","2019"
"마크로밀엠브레인","169330","8,030","30.12","5.96","1.54","2019"
"메디포럼제약","047920","6,860","189.99","5.31","2.63","2019"
"메디포스트","078160","28,750","-31.85","4.01","9.8","2019"
"바이오니아","064550","28,050","-84.38","19.76","17.2","2019"
"베뉴지","019010","1,390","29.13","0.23","1.14","2019"
"베셀","177350","2,990","-3.04","1.72","0.79","2019"
"보라티알","250000","16,500","33.76","2.02","2.38","2019"
"부방","014470","2,195","-14.02","0.72","0.4","2019"
"브리지텍","064480","3,920","-14.64","1.42","1.32","2019"
"비디아이","148140","4,400","-260.37","1.7","0.4","2019"
"삼진엘앤디","054090","3,205","159.99","0.86","0.35","2019"
"삼천리자전거","024950","10,000","-15.99","1.67","1.52","2019"
"삼현철강","017480","3,535","8.54","0.37","0.23","2019"
"상아프론테크","089980","48,650","59.59","5.18","4.0","2019"
"서산","079650","2,420","-17.29","0.43","0.92","2019"
"서진오토모티브","122690","1,750","-2.11","0.21","0.02","2019"
"성우테크론","045300","7,270","15.2","1.35","2.07","2019"
"세운메디칼","100700","3,935","17.24","1.79","2.58","2019"
"세종텔레콤","036630","259","70.67","0.46","0.58","2019"
"소마젠","950200","16,950","-9.14","-11.17","10.5","2019"
"소프트캠프","258790","3,740","135.01","8.44","4.11","2019"
"솔고바이오","043100","392","-1.2","0.68","1.06","2019"
"솔본","035610","3,465","16.34","0.52","1.18","2019"
"슈펙스비앤피","058530","158","-0.65","0.29","0.4","2019"
"슈피겐코리아","192440","63,800","9.84","1.35","1.29","2019"
"스맥","099440","1,675","-2.78","0.49","0.34","2019"
"시공테크","020710","5,060","6.63","0.94","0.85","2019"
"시그네틱스","033170","636","-2.73","0.39","0.25","2019"
"신도기연","290520","21,100","9.65","2.99","1.67","2019"
"신테카바이오","226330","14,150","-8.09","4.04","372.29","2019"
"신한제5호스팩","323230","1,990","NAN","1.01","NAN","2019"
"실리콘웍스","108320","46,150","19.5","1.59","0.87","2019"
"쎄노텍","222420","2,080","-37.97","2.39","2.96","2019"
"쎄미시스코","136510","7,770","-6.99","1.6","2.45","2019"
"쎄트렉아이","099320","27,200","26.71","3.06","2.82","2019"
"씨엠에스에듀","225330","5,920","18.09","2.85","1.34","2019"
