Name,Code,Price,PER,PBR,PSR,Year
에스퓨얼셀,288620,"38,750",NAN,NAN,NAN,2020
에이디칩스,054630,786,NAN,NAN,NAN,2020
에이비엘바이오,298380,"31,200",NAN,NAN,NAN,2020
에이스침대,003800,"40,900",NAN,NAN,NAN,2020
에이스토리,241840,"9,460",NAN,NAN,NAN,2020
에이치시티,072990,"11,850",9.77,NAN,1.44,2020
에이텍티앤,224110,"19,700",NAN,NAN,NAN,2020
엑셈,205100,"3,620",NAN,NAN,NAN,2020
엔브이에이치코리아,067570,"4,835",NAN,NAN,NAN,2020
엔지켐생명과학,183490,"107,700",NAN,NAN,NAN,2020
엔케이맥스,182400,"15,400",NAN,NAN,NAN,2020
엔터메이트,206400,"1,705",NAN,NAN,NAN,2020
엔텔스,069410,"8,530",NAN,NAN,NAN,2020
엘디티,096870,"2,410",NAN,NAN,NAN,2020
엘아이에스,138690,"7,490",NAN,NAN,NAN,2020
엘컴텍,037950,"1,575",NAN,NAN,NAN,2020
엠투엔,033310,"11,650",NAN,NAN,NAN,2020
연우,115960,"18,800",20.27,1.06,0.95,2020
영림원소프트랩,060850,"14,750",17.76,NAN,2.24,2020
예스티,122640,"8,960",NAN,NAN,NAN,2020
오스테오닉,226400,"2,930",NAN,NAN,NAN,2020
오텍,067170,"12,400",8.05,NAN,0.17,2020
원익머트리얼즈,104830,"27,900",11.96,1.05,1.31,2020
원익홀딩스,030530,"4,305",NAN,NAN,NAN,2020
원풍,008370,"4,175",NAN,NAN,NAN,2020
웹젠,069080,"35,100",18.53,2.94,4.69,2020
위닉스,044340,"19,700",13.59,2.06,1.04,2020
위메이드,112040,"36,950",58.56,2.69,5.11,2020
유비벨록스,089850,"8,260",6.06,0.31,0.21,2020
유비쿼스,264450,"36,400",NAN,NAN,NAN,2020
유안타제4호스팩,313750,"2,000",NAN,NAN,NAN,2020
유진테크,084370,"28,550",45.12,2.56,3.23,2020
이건홀딩스,039020,"2,440",NAN,NAN,NAN,2020
이노와이어리스,073490,"58,800",18.19,3.31,3.23,2020
이녹스첨단소재,272290,"48,300",15.61,2.19,1.34,2020
이랜텍,054210,"5,570",19.44,0.73,0.19,2020
이미지스,115610,"2,845",NAN,NAN,NAN,2020
이수앱지스,086890,"7,840",NAN,NAN,NAN,2020
인성정보,033230,"3,505",NAN,NAN,NAN,2020
인탑스,049070,"16,000",8.39,0.51,0.39,2020
인터파크,035080,"2,065",NAN,NAN,NAN,2020
재영솔루텍,049630,692,NAN,NAN,NAN,2020
제이티,089790,"6,270",7.19,1.8,1.13,2020
지티지웰니스,219750,"6,170",NAN,NAN,NAN,2020
진바이오텍,086060,"5,620",NAN,NAN,NAN,2020
진성티이씨,036890,"9,940",NAN,NAN,0.75,2020
카이노스메드,284620,"5,110",NAN,NAN,NAN,2020
캐리소프트,317530,"4,380",NAN,NAN,NAN,2020
캔서롭,180400,"7,740",NAN,NAN,NAN,2020
캠시스,050110,"3,080",NAN,NAN,NAN,2020
케이비제18호스팩,323940,"2,000",NAN,NAN,NAN,2020
케이엠더블유,032500,"76,200",31.35,9.62,4.32,2020
케이피에프,024880,"3,970",NAN,NAN,NAN,2020
코나아이,052400,"13,050",NAN,NAN,NAN,2020
코닉글로리,094860,"3,700",NAN,NAN,NAN,2020
코드네이처,078940,"1,230",NAN,NAN,NAN,2020
코디엠,224060,249,NAN,NAN,NAN,2020
코리아에셋투자증권,190650,"6,650",6.54,0.61,0.76,2020
코미코,183300,"37,450",12.22,2.07,1.64,2020
코이즈,121850,"1,310",NAN,NAN,NAN,2020
큐브앤컴퍼니,043090,"1,395",NAN,NAN,NAN,2020
키이스트,054780,"15,250",NAN,NAN,NAN,2020
탑엔지니어링,065130,"9,750",NAN,NAN,NAN,2020
태웅로직스,124560,"4,075",NAN,NAN,NAN,2020
텔콘RF제약,200230,"9,710",NAN,NAN,NAN,2020
토비스,051360,"6,670",NAN,NAN,NAN,2020
티라유텍,322180,"13,550",NAN,NAN,NAN,2020
티씨케이,064760,"94,300",NAN,NAN,NAN,2020
파라다이스,034230,"13,750",-8.36,0.86,2.66,2020
파버나인,177830,"5,390",NAN,NAN,NAN,2020
파워넷,037030,"5,420",NAN,NAN,NAN,2020
팍스넷,038160,862,NAN,NAN,NAN,2020
프로텍,053610,"28,800",NAN,NAN,NAN,2020
피에스케이,319660,"31,250",16.48,2.18,1.97,2020
픽셀플러스,087600,"4,445",NAN,NAN,NAN,2020
필옵틱스,161580,"14,150",16.23,3.52,1.09,2020
하나금융14호스팩,332710,"2,030",NAN,NAN,NAN,2020
하나금융16호스팩,343510,"2,020",NAN,NAN,NAN,2020
한국제7호스팩,291210,"2,010",NAN,NAN,NAN,2020
한국캐피탈,023760,511,NAN,NAN,NAN,2020
한류타임즈,039670,"3,680",-0.55,-3.95,0.51,2020
한일네트웍스,046110,"4,435",NAN,NAN,NAN,2020
해마로푸드서비스,220630,"2,750",11.03,2.5,0.9,2020
헬릭스미스,084990,"33,500",NAN,NAN,NAN,2020
희림,037440,"3,680",NAN,NAN,NAN,2020
DSC인베스트먼트,241520,"3,415",NAN,NAN,NAN,2020
NHN벅스,104200,"4,700",NAN,NAN,NAN,2020
SK4호스팩,307070,"2,020",NAN,NAN,NAN,2020
SKC 솔믹스,057500,"5,730",NAN,NAN,NAN,2020
SK머티리얼즈,036490,"224,200",14.35,3.66,2.54,2020
WI,073570,"1,385",NAN,NAN,NAN,2020
가비아,079940,"14,900",NAN,NAN,NAN,2020
경남스틸,039240,"1,795",NAN,NAN,NAN,2020
국일신동,060480,"3,490",NAN,NAN,NAN,2020
글로벌텍스프리,204620,"2,620",NAN,NAN,NAN,2020
글로본,019660,"3,395",NAN,NAN,NAN,2020
나노,187790,"1,245",NAN,NAN,NAN,2020
나라엠앤디,051490,"10,800",17.04,NAN,0.75,2020
네오셈,253590,"3,270",9.09,2.35,2.31,2020
네오위즈홀딩스,042420,"16,400",NAN,NAN,NAN,2020
네이블커뮤니케이션즈,153460,"4,320",NAN,NAN,NAN,2020
넥스트BT,065170,"2,240",NAN,NAN,NAN,2020
대성미생물,036480,"15,650",NAN,NAN,NAN,2020
대신밸런스제7호스팩,332290,"2,015",NAN,NAN,NAN,2020
대양전기공업,108380,"10,750",NAN,NAN,NAN,2020
대원,007680,"10,700",NAN,NAN,NAN,2020
대한뉴팜,054670,"11,800",NAN,NAN,NAN,2020
덕산테코피아,317330,"15,300",NAN,NAN,NAN,2020
덕산하이메탈,077360,"7,300",NAN,NAN,NAN,2020
동국제약,086450,"26,200",17.03,2.62,2.08,2020
동진쎄미켐,005290,"30,000",15.21,NAN,1.69,2020
디바이스이엔지,187870,"24,900",NAN,NAN,NAN,2020
디알젬,263690,"17,000",NAN,NAN,NAN,2020
디에스티,033430,370,NAN,NAN,NAN,2020
라이브파이낸셜,036170,"1,150",NAN,NAN,NAN,2020
라이온켐텍,171120,"6,920",NAN,NAN,NAN,2020
레이크머티리얼즈,281740,"2,140",NAN,NAN,NAN,2020
로지시스,067730,"3,895",NAN,NAN,NAN,2020
링네트,042500,"6,570",NAN,NAN,NAN,2020
마이크로프랜드,147760,"5,620",NAN,NAN,NAN,2020
메가스터디교육,215200,"29,950",10.23,1.31,0.77,2020
모헨즈,006920,"4,140",NAN,NAN,NAN,2020
민앤지,214180,"15,400",NAN,NAN,NAN,2020
바른손이앤에이,035620,"1,495",NAN,NAN,NAN,2020
바이온,032980,"1,475",NAN,NAN,NAN,2020
비에이치아이,083650,"2,055",NAN,NAN,NAN,2020
새로닉스,042600,"6,120",NAN,NAN,NAN,2020
서연탑메탈,019770,"3,545",NAN,NAN,NAN,2020
서울반도체,046890,"17,400",25.17,1.3,0.92,2020
서울전자통신,027040,711,NAN,NAN,NAN,2020
서원인텍,093920,"6,270",NAN,NAN,NAN,2020
선데이토즈,123420,"21,450",8.85,1.32,1.67,2020
성호전자,043260,"1,020",NAN,NAN,NAN,2020
세원,234100,"4,290",NAN,NAN,NAN,2020
슈프리마에이치큐,094840,"6,370",NAN,NAN,NAN,2020
스타플렉스,115570,"4,360",NAN,NAN,NAN,2020
시노펙스,025320,"4,550",NAN,NAN,NAN,2020
신원종합개발,017000,"4,125",NAN,NAN,NAN,2020
신흥에스이씨,243840,"41,850",15.72,2.34,0.97,2020
씨앤지하이테크,264660,"8,830",NAN,NAN,NAN,2020
씨티씨바이오,060590,"7,450",NAN,NAN,NAN,2020
아세아텍,050860,"3,600",63.0,0.64,0.56,2020
아스타,246720,"7,310",NAN,NAN,NAN,2020
아시아종묘,154030,"4,840",NAN,NAN,NAN,2020
아우딘퓨쳐스,227610,"3,745",NAN,NAN,NAN,2020
아이엘사이언스,307180,"3,225",NAN,NAN,NAN,2020
아이진,185490,"12,800",NAN,NAN,NAN,2020
아이큐어,175250,"47,700",-38.43,3.35,3.3,2020
아이크래프트,052460,"3,850",NAN,NAN,NAN,2020
안트로젠,065660,"51,500",NAN,NAN,NAN,2020
알에스오토메이션,140670,"7,910",NAN,NAN,NAN,2020
에스디생명공학,217480,"6,220",NAN,NAN,NAN,2020
에스모 머티리얼즈,087730,"2,720",NAN,NAN,NAN,2020
에스씨엠생명과학,298060,"29,500",NAN,NAN,NAN,2020
에스앤씨엔진그룹,900080,197,NAN,NAN,NAN,2020
에스텍파마,041910,"13,300",NAN,NAN,NAN,2020
에이비프로바이오,195990,765,NAN,NAN,NAN,2020
에이스테크,088800,"27,100",554.24,11.81,2.41,2020
에이치엔티,176440,"1,920",NAN,NAN,NAN,2020
에이치엘사이언스,239610,"45,900",NAN,NAN,NAN,2020
에이티세미콘,089530,772,NAN,NAN,NAN,2020
에이팩트,200470,"6,640",NAN,NAN,NAN,2020
에이프로젠 H&G,109960,642,NAN,NAN,NAN,2020
에코플라스틱,038110,"1,650",NAN,NAN,NAN,2020
엑사이엔씨,054940,"1,405",NAN,NAN,NAN,2020
엔에스,217820,"15,000",NAN,NAN,NAN,2020
엔에스엔,031860,"1,000",NAN,NAN,NAN,2020
엔에이치스팩15,339950,"1,945",NAN,NAN,NAN,2020
엔지스테크널러지,208860,"4,015",NAN,NAN,NAN,2020
엔피디,198080,"3,995",NAN,NAN,0.22,2020
엘오티베큠,083310,"16,950",18.32,1.52,1.34,2020
엠투아이,347890,"14,300",NAN,NAN,NAN,2020
엠플러스,259630,"16,550",13.11,NAN,0.59,2020
예스24,053280,"14,650",NAN,NAN,NAN,2020
오가닉티코스메틱,900300,713,NAN,NAN,NAN,2020
옵트론텍,082210,"6,910",18.13,1.39,0.73,2020
옵티팜,153710,"18,750",NAN,NAN,NAN,2020
와이솔,122990,"15,950",22.58,1.27,1.29,2020
와이아이케이,232140,"5,240",NAN,NAN,NAN,2020
우노앤컴퍼니,114630,"3,830",NAN,NAN,NAN,2020
우리산업홀딩스,072470,"5,270",NAN,NAN,NAN,2020
우림기계,101170,"3,805",NAN,NAN,NAN,2020
우양,103840,"5,260",NAN,NAN,NAN,2020
원익,032940,"3,350",NAN,NAN,NAN,2020
유성티엔에스,024800,"2,295",NAN,NAN,NAN,2020
유에스티,263770,"5,450",NAN,NAN,NAN,2020
이노인스트루먼트,215790,"1,900",NAN,NAN,0.86,2020
이루온,065440,"1,340",NAN,NAN,NAN,2020
이엘피,063760,"10,100",NAN,NAN,NAN,2020
이지홀딩스,035810,"3,985",9.54,0.31,0.15,2020
이트론,096040,250,NAN,NAN,NAN,2020
인터플렉스,051370,"11,600",36.08,1.19,0.72,2020
전파기지국,065530,"4,610",NAN,NAN,NAN,2020
제너셈,217190,"3,850",NAN,NAN,NAN,2020
제넥신,095700,"150,700",NAN,NAN,NAN,2020
제넨바이오,072520,"5,210",NAN,NAN,NAN,2020
제노레이,122310,"10,150",9.85,2.03,1.99,2020
제로투세븐,159580,"6,820",27.88,1.75,0.85,2020
제룡전기,033100,"4,990",NAN,NAN,NAN,2020
제이씨현시스템,033320,"7,500",NAN,NAN,NAN,2020
조광ILI,044060,"6,060",NAN,NAN,NAN,2020
초록뱀,047820,"2,935",NAN,NAN,NAN,2020
칩스앤미디어,094360,"10,200",23.98,2.81,5.85,2020
컴퍼니케이,307930,"6,100",NAN,NAN,NAN,2020
케이사인,192250,"1,625",NAN,NAN,NAN,2020
케이씨에스,115500,"4,360",NAN,NAN,NAN,2020
케이씨티,089150,"7,730",NAN,NAN,NAN,2020
케이아이엔엑스,093320,"83,500",23.15,3.82,5.58,2020
켐온,217600,"3,110",NAN,NAN,NAN,2020
코맥스,036690,"5,170",NAN,NAN,NAN,2020
코세스,089890,"6,930",NAN,NAN,NAN,2020
코스메카코리아,241710,"11,500",28.56,0.7,0.34,2020
코엔텍,029960,"8,830",NAN,NAN,NAN,2020
코텍,052330,"8,210",NAN,NAN,NAN,2020
큐캐피탈,016600,554,NAN,NAN,NAN,2020
크리스탈신소재,900250,"1,625",NAN,NAN,NAN,2020
타이거일렉,219130,"15,650",NAN,NAN,NAN,2020
티로보틱스,117730,"11,650",20.97,NAN,0.8,2020
파마리서치프로덕트,214450,"63,800",22.75,2.41,5.56,2020
파인디앤씨,049120,"1,865",NAN,NAN,NAN,2020
파인텍,131760,"1,650",NAN,NAN,NAN,2020
펩트론,087010,"21,400",NAN,NAN,NAN,2020
포스링크,056730,"1,460",NAN,NAN,NAN,2020
풍국주정,023900,"21,250",NAN,NAN,NAN,2020
퓨쳐켐,220100,"11,800",NAN,NAN,NAN,2020
피씨디렉트,051380,"11,300",NAN,NAN,NAN,2020
피에스케이홀딩스,031980,"7,090",NAN,NAN,NAN,2020
하이로닉,149980,"3,785",NAN,NAN,NAN,2020
하이소닉,106080,"3,330",NAN,NAN,NAN,2020
한국유니온제약,080720,"14,600",NAN,NAN,NAN,2020
한국전자금융,063570,"5,770",NAN,NAN,NAN,2020
한국컴퓨터,054040,"2,340",NAN,NAN,NAN,2020
한국테크놀로지,053590,847,NAN,NAN,NAN,2020
한일사료,005860,"1,725",NAN,NAN,NAN,2020
헝셩그룹,900270,629,NAN,NAN,NAN,2020
화일약품,061250,"12,850",NAN,NAN,NAN,2020
효성오앤비,097870,"7,930",44.88,1.09,2.3,2020
휴온스,243070,"63,400",13.65,2.65,1.49,2020
휴젤,145020,"186,800",43.51,2.93,11.38,2020
CNH,023460,"1,505",NAN,NAN,NAN,2020
DMS,068790,"9,180",7.95,1.11,0.89,2020
GH신소재,130500,"6,160",NAN,NAN,NAN,2020
IBKS제11호스팩,335890,"2,195",NAN,NAN,NAN,2020
KBI메탈,024840,"1,480",NAN,NAN,NAN,2020
KMH하이텍,052900,"1,305",NAN,NAN,NAN,2020
KNN,058400,"1,710",NAN,NAN,NAN,2020
KPX생명과학,114450,"6,990",NAN,NAN,NAN,2020
KTH,036030,"5,100",NAN,NAN,NAN,2020
KT서브마린,060370,"5,050",NAN,NAN,NAN,2020
SBS콘텐츠허브,046140,"6,290",NAN,NAN,NAN,2020
SDN,099220,"3,150",NAN,NAN,NAN,2020
SG&G,040610,"1,395",NAN,NAN,NAN,2020
SGA,049470,595,NAN,NAN,NAN,2020
SNK,950180,"12,650",NAN,NAN,NAN,2020
SV인베스트먼트,289080,"3,895",-86.39,3.87,17.87,2020
TPC,048770,"4,050",NAN,NAN,NAN,2020
TS인베스트먼트,246690,"2,410",NAN,NAN,NAN,2020
YBM넷,057030,"9,780",NAN,NAN,NAN,2020
iMBC,052220,"2,590",NAN,NAN,NAN,2020
가온미디어,078890,"5,830",NAN,NAN,NAN,2020
경동제약,011040,"12,200",NAN,NAN,NAN,2020
골든센츄리,900280,239,NAN,NAN,NAN,2020
광진윈텍,090150,"2,765",NAN,NAN,NAN,2020
구영테크,053270,"1,590",NAN,NAN,NAN,2020
국보디자인,066620,"15,550",NAN,NAN,NAN,2020
글로스퍼랩스,032860,397,NAN,NAN,NAN,2020
나이스정보통신,036800,"24,550",NAN,NAN,NAN,2020
남화산업,111710,"11,400",NAN,NAN,NAN,2020
네스엠,056000,"2,060",NAN,NAN,NAN,2020
네오오토,212560,"4,080",NAN,NAN,NAN,2020
네오위즈,095660,"26,400",9.56,1.48,1.95,2020
네오크레마,311390,"8,260",NAN,NAN,NAN,2020
넷게임즈,225570,"8,620",NAN,NAN,NAN,2020
노랑풍선,104620,"15,400",NAN,NAN,NAN,2020
노바텍,285490,"28,950",NAN,NAN,NAN,2020
뉴보텍,060260,"1,435",NAN,NAN,NAN,2020
다날,064260,"4,965",17.73,1.41,1.32,2020
다우데이타,032190,"13,400",NAN,NAN,NAN,2020
대원미디어,048910,"6,720",NAN,NAN,NAN,2020
대한과학,131220,"7,700",NAN,NAN,NAN,2020
대호피앤씨,021040,692,NAN,NAN,NAN,2020
대화제약,067080,"15,500",NAN,NAN,NAN,2020
동아화성,041930,"9,290",NAN,NAN,NAN,2020
동양파일,228340,"2,580",NAN,NAN,NAN,2020
디앤씨미디어,263720,"37,200",39.71,8.65,7.71,2020
디이엔티,079810,"8,810",-31.96,7.34,3.8,2020
라닉스,317120,"9,390",NAN,NAN,NAN,2020
라온피플,300120,"21,950",24.6,NAN,6.62,2020
라이트론,069540,"5,420",NAN,NAN,NAN,2020
랩지노믹스,084650,"35,700",NAN,NAN,NAN,2020
로스웰,900260,319,NAN,NAN,NAN,2020
리더스코스메틱,016100,"3,850",NAN,NAN,NAN,2020
리메드,302550,"26,650",26.3,5.07,7.29,2020
린드먼아시아,277070,"4,755",NAN,NAN,NAN,2020
마니커에프앤지,195500,"8,410",NAN,NAN,NAN,2020
메가엠디,133750,"4,185",NAN,NAN,NAN,2020
메드팩토,235980,"98,800",NAN,NAN,NAN,2020
메카로,241770,"12,100",NAN,NAN,NAN,2020
모베이스,101330,"3,100",NAN,NAN,NAN,2020
모아텍,033200,"5,260",-31.41,1.01,2.74,2020
미래에셋대우스팩4호,333430,"2,050",NAN,NAN,NAN,2020
바이오스마트,038460,"11,200",NAN,NAN,NAN,2020
바텍,043150,"22,650",16.25,1.23,1.47,2020
보광산업,225530,"6,870",NAN,NAN,NAN,2020
본느,226340,"2,435",NAN,NAN,NAN,2020
브릿지바이오,288330,"14,700",NAN,NAN,NAN,2020
블러썸엠앤씨,263920,"4,555",NAN,NAN,NAN,2020
비엠티,086670,"8,730",NAN,NAN,NAN,2020
비츠로셀,082920,"17,650",NAN,NAN,2.41,2020
비츠로시스,054220,"3,875",-26.35,-0.03,0.38,2020
삼기오토모티브,122350,"3,505",NAN,NAN,NAN,2020
삼보모터스,053700,"6,350",NAN,NAN,NAN,2020
삼영엠텍,054540,"5,320",NAN,NAN,NAN,2020
삼천당제약,000250,"49,800",93.29,4.61,5.83,2020
샘코,263540,"2,015",NAN,NAN,NAN,2020
서울옥션,063170,"5,170",NAN,NAN,NAN,2020
서한,011370,"1,100",NAN,NAN,NAN,2020
성도이엔지,037350,"4,470",NAN,NAN,NAN,2020
성우전자,081580,"2,310",NAN,NAN,NAN,2020
세동,053060,609,NAN,NAN,NAN,2020
세원물산,024830,"6,280",NAN,NAN,NAN,2020
셀리버리,268600,"200,100",NAN,NAN,NAN,2020
소프트캠프,258790,"2,545",NAN,NAN,NAN,2020
스카이문스테크놀로지,033790,829,NAN,NAN,NAN,2020
신화인터텍,056700,"2,590",NAN,NAN,NAN,2020
아이컴포넌트,059100,"4,745",NAN,NAN,NAN,2020
아즈텍WB,032080,"1,610",NAN,NAN,NAN,2020
안랩,053800,"63,000",NAN,NAN,NAN,2020
알서포트,131370,"16,300",413.45,13.04,15.84,2020
액트,131400,"4,340",NAN,NAN,NAN,2020
어보브반도체,102120,"10,250",NAN,NAN,NAN,2020
에너토크,019990,"4,060",NAN,NAN,NAN,2020
에버다임,041440,"4,115",NAN,NAN,NAN,2020
에스넷,038680,"7,060",10.32,1.29,0.31,2020
에스디시스템,121890,739,NAN,NAN,NAN,2020
에스앤에스텍,101490,"40,100",NAN,NAN,NAN,2020
에스에이엠티,031330,"2,210",NAN,NAN,NAN,2020
에스티큐브,052020,"8,080",NAN,NAN,NAN,2020
에스피지,058610,"6,170",NAN,NAN,NAN,2020
에이프로,262260,"40,500",NAN,NAN,NAN,2020
에이피티씨,089970,"11,500",NAN,NAN,NAN,2020
에코마케팅,230360,"27,700",15.24,5.84,5.02,2020
에코바이오,038870,"8,800",NAN,NAN,NAN,2020
에코캡,128540,"2,960",NAN,NAN,NAN,2020
에프앤리퍼블릭,064090,385,NAN,NAN,NAN,2020
에프엔에스테크,083500,"7,990",NAN,NAN,NAN,2020
엔바이오니아,317870,"6,340",NAN,NAN,NAN,2020
엔에이치스팩13호,310840,"2,030",NAN,NAN,NAN,2020
엘엠에스,073110,"11,400",NAN,NAN,NAN,2020
엠아이텍,179290,"4,165",NAN,NAN,NAN,2020
엠에스오토텍,123040,"6,450",NAN,NAN,NAN,2020
엠케이전자,033160,"10,550",NAN,NAN,NAN,2020
오이솔루션,138080,"57,400",38.84,4.02,4.87,2020
올리패스,244460,"18,450",NAN,NAN,NAN,2020
와이엠씨,155650,"13,100",NAN,NAN,1.38,2020
와이엠티,251370,"17,750",11.95,2.19,2.33,2020
와이제이엠게임즈,193250,"1,540",NAN,NAN,NAN,2020
와이팜,332570,"15,050",NAN,NAN,NAN,2020
우리넷,115440,"9,050",NAN,NAN,NAN,2020
우리조명,037400,"1,640",NAN,NAN,NAN,2020
원익IPS,240810,"33,300",13.01,2.29,1.52,2020
위세아이텍,065370,"18,050",NAN,NAN,NAN,2020
유니슨,018000,"5,150",NAN,NAN,NAN,2020
유니크,011320,"7,930",NAN,NAN,NAN,2020
유아이디,069330,"1,055",NAN,NAN,NAN,2020
유아이엘,049520,"3,750",NAN,NAN,NAN,2020
이상네트웍스,080010,"6,070",NAN,NAN,NAN,2020
이엠코리아,095190,"5,790",NAN,NAN,NAN,2020
이오플로우,294090,"19,350",NAN,NAN,NAN,2020
이큐셀,160600,310,NAN,NAN,NAN,2020
이화공영,001840,"5,180",NAN,NAN,NAN,2020
인텔리안테크,189300,"30,300",35.7,2.52,1.96,2020
인피니트헬스케어,071200,"6,600",NAN,NAN,NAN,2020
일신바이오,068330,"6,680",NAN,NAN,NAN,2020
잉글우드랩,950140,"4,040",NAN,NAN,NAN,2020
정원엔시스,045510,"2,015",NAN,NAN,NAN,2020
제이씨케미칼,137950,"5,450",NAN,NAN,NAN,2020
제이앤티씨,204270,"11,800",4.82,1.24,1.43,2020
제이엘케이,322510,"13,450",NAN,NAN,NAN,2020
젬백스링크,064800,"1,265",NAN,NAN,NAN,2020
좋은사람들,033340,"1,615",NAN,NAN,NAN,2020
중앙백신,072020,"17,650",NAN,NAN,NAN,2020
지어소프트,051160,"12,600",18.93,9.98,0.63,2020
지트리비앤티,115450,"27,700",-76.98,10.19,11.36,2020
청보산업,013720,"5,910",NAN,NAN,NAN,2020
카스,016920,"1,880",NAN,NAN,NAN,2020
카페24,042000,"59,500",60.99,3.45,2.31,2020
케이비17호스팩,317030,"2,010",NAN,NAN,NAN,2020
케이에스피,073010,"1,355",NAN,NAN,NAN,2020
코리아센터,290510,"18,950",25.73,2.11,1.44,2020
큐리언트,115180,"38,650",NAN,NAN,NAN,2020
크린앤사이언스,045520,"32,400",NAN,NAN,NAN,2020
태웅,044490,"13,300",NAN,NAN,NAN,2020
테라셈,182690,"1,595",NAN,NAN,NAN,2020
토박스코리아,215480,966,NAN,NAN,NAN,2020
티사이언티픽,057680,"4,475",NAN,NAN,NAN,2020
티케이케미칼,104480,"1,815",NAN,NAN,NAN,2020
팅크웨어,084730,"9,690",NAN,NAN,NAN,2020
파라텍,033540,"6,680",NAN,NAN,NAN,2020
팜스토리,027710,"1,110",NAN,NAN,NAN,2020
푸드나무,290720,"24,100",20.76,2.83,1.42,2020
푸른저축은행,007330,"8,030",NAN,NAN,NAN,2020
프리엠스,053160,"8,490",NAN,NAN,NAN,2020
플랜티넷,075130,"4,995",NAN,NAN,NAN,2020
피씨엘,241820,"38,850",NAN,NAN,NAN,2020
피엔티,137400,"23,700",18.64,3.79,1.07,2020
피제이메탈,128660,"2,080",NAN,NAN,NAN,2020
하나머티리얼즈,166090,"23,150",NAN,NAN,NAN,2020
한국선재,025550,"2,960",NAN,NAN,NAN,2020
한국전자인증,041460,"5,980",NAN,NAN,NAN,2020
한국큐빅,021650,"3,620",NAN,NAN,NAN,2020
한독크린텍,256150,"21,200",NAN,NAN,NAN,2020
한화플러스제1호스팩,340440,"2,000",NAN,NAN,NAN,2020
현대사료,016790,"14,000",NAN,NAN,NAN,2020
현우산업,092300,"3,030",NAN,NAN,NAN,2020
홈캐스트,064240,"3,390",NAN,NAN,NAN,2020
휴메딕스,200670,"25,750",17.71,2.0,2.71,2020
흥구석유,024060,"6,090",NAN,NAN,NAN,2020
3S,060310,"2,105",-85.74,2.82,4.17,2020
JYP Ent.,035900,"38,300",44.14,7.2,9.82,2020
RFHIC,218410,"41,100",75.38,4.38,9.11,2020
SK바이오랜드,052260,"25,000",NAN,NAN,NAN,2020
강원,114190,"2,500",NAN,NAN,NAN,2020
경남제약,053950,"10,250",NAN,NAN,NAN,2020
고려신용정보,049720,"5,410",NAN,NAN,NAN,2020
골드퍼시픽,038530,"1,365",NAN,NAN,NAN,2020
광진실업,026910,"2,970",NAN,NAN,NAN,2020
그린플러스,186230,"18,200",24.39,2.15,1.25,2020
기산텔레콤,035460,"2,890",NAN,NAN,NAN,2020
나무기술,242040,"3,500",NAN,NAN,0.99,2020
나이스디앤비,130580,"10,000",11.85,2.15,1.81,2020
네패스,033640,"30,650",-63.67,3.84,1.99,2020
대동금속,020400,"8,960",NAN,NAN,NAN,2020
대림제지,017650,"6,890",NAN,NAN,NAN,2020
대신정보통신,020180,"1,705",43.68,2.51,0.37,2020
더블유에프엠,035290,"11,750",NAN,NAN,NAN,2020
동국알앤에스,075970,"2,780",NAN,NAN,NAN,2020
동우팜투테이블,088910,"3,135",NAN,NAN,NAN,2020
동운아나텍,094170,"6,360",NAN,NAN,NAN,2020
드림씨아이에스,223250,"20,250",NAN,NAN,NAN,2020
디아이티,110990,"6,330",NAN,NAN,NAN,2020
디에이치피코리아,131030,"7,830",NAN,NAN,NAN,2020
디케이락,105740,"11,000",NAN,NAN,NAN,2020
디케이티,290550,"19,450",15.54,2.34,0.45,2020
라온시큐어,042510,"3,455",NAN,NAN,NAN,2020
라파스,214260,"18,850",-120.97,3.36,8.28,2020
리노스,039980,"1,090",NAN,NAN,NAN,2020
리더스 기술투자,019570,536,-3.06,1.54,3.81,2020
마이크로컨텍솔,098120,"4,770",NAN,NAN,NAN,2020
메가스터디,072870,"10,800",NAN,NAN,NAN,2020
메지온,140410,"165,900",NAN,NAN,NAN,2020
모다이노칩,080420,"3,190",NAN,NAN,NAN,2020
모베이스전자,012860,"1,285",NAN,NAN,NAN,2020
미디어젠,279600,"8,400",NAN,NAN,NAN,2020
미래나노텍,095500,"2,675",NAN,NAN,NAN,2020
미래테크놀로지,213090,"8,180",NAN,NAN,NAN,2020
미투젠,950190,"28,550",6.99,3.66,2.6,2020
바이오리더스,142760,"6,620",NAN,NAN,NAN,2020
뷰웍스,100120,"29,600",11.3,1.64,2.0,2020
브레인콘텐츠,066980,507,NAN,NAN,NAN,2020
블루콤,033560,"7,350",34.99,0.77,2.1,2020
비덴트,121800,"5,550",NAN,NAN,NAN,2020
비에이치,090460,"20,500",9.13,1.88,0.82,2020
비츠로테크,042370,"8,210",NAN,NAN,NAN,2020
비피도,238200,"18,400",NAN,NAN,NAN,2020
빅텍,065450,"7,600",NAN,NAN,NAN,2020
삼강엠앤티,100090,"17,600",21.7,2.25,1.0,2020
삼보산업,009620,737,NAN,NAN,NAN,2020
삼성머스트스팩3호,309930,"2,120",NAN,NAN,NAN,2020
삼표시멘트,038500,"3,405",14.39,0.56,0.66,2020
상상인이안1호스팩,307870,"2,000",NAN,NAN,NAN,2020
